ID,M,eM1,eM2,R,eR1,eR2,Teff,eTeff1,eTeff2,FeH,eFeH1,eFeH2,Ref,MH,eMH1,eMH2,logg,elogg1,elogg2,"logg_from_M,R",L,eL1,eL2,L_from_SB,class,type,orbit_a(Rsol),eOrbit_a,R/a,detached,well_detached,source,mode,database,eTeff,elogg,eFeH,eL,eM,eR,percent_eM,percent_eR,percent_eL
LL_Aqr_A,1.1947,0.0009,0.0009,1.318,0.0013,0.0013,6242.0,51.0,51.0,0.04,0.05,0.05,,,,,4.2755,0.0009,0.0009,0.0,2.38,0.08,0.08,0.0,ms,F9,40.744,0.007,0.032348321,True,True,Miller26,EB,2,51.0,0.0009,0.05,0.08,0.0009,0.0013,0.07533271951117435,0.09863429438543247,3.361344537815126
LL_Aqr_B,1.0334,0.0006,0.0006,0.9927,0.0008,0.0008,5839.0,45.0,45.0,0.05,0.08,0.08,,,,,4.4587,0.0008,0.0008,0.0,1.03,0.03,0.03,0.0,ms,G3,40.744,0.007,0.024364324,True,True,Miller26,EB,2,45.0,0.0008,0.08,0.03,0.0006,0.0008,0.058060770272885615,0.08058829455021659,2.912621359223301
TIC100520485_A,1.218,0.015,0.015,1.639,0.041,0.041,6090.0,127.0,127.0,-0.42,0.05,0.05,,,,,4.08,0.02,0.02,0.0,3.31,0.1,0.1,0.0,ms,,16.45,0.01,0.099635258,True,True,MWang25,EB,3,127.0,0.02,0.05,0.1,0.015,0.041,1.2315270935960592,2.501525320317267,3.0211480362537766
TIC100520485_B,1.015,0.015,0.015,1.14,0.044,0.044,6209.0,144.0,144.0,-0.42,0.05,0.05,,,,,4.33,0.03,0.03,0.0,1.73,0.09,0.08,0.0,ms,,16.45,0.01,0.069300912,True,True,MWang25,EB,3,144.0,0.03,0.05,0.08499999999999999,0.015,0.044,1.4778325123152711,3.8596491228070176,4.913294797687861
TIC126323537_A,1.145,0.047,0.047,1.666,0.027,0.027,6787.0,133.0,133.0,-0.53,0.05,0.05,,,,,4.05,0.01,0.01,0.0,5.28,0.14,0.13,0.0,ms,,8.34,0.01,0.199760192,True,True,MWang25,EB,3,133.0,0.01,0.05,0.135,0.047,0.027,4.104803493449782,1.6206482593037217,2.5568181818181817
TIC126323537_B,1.141,0.016,0.016,1.481,0.049,0.049,6605.0,189.0,189.0,-0.53,0.05,0.05,,,,,4.15,0.02,0.02,0.0,3.74,0.14,0.14,0.0,ms,,8.34,0.01,0.177577938,True,True,MWang25,EB,3,189.0,0.02,0.05,0.14,0.016,0.049,1.4022787028922,3.3085752869682645,3.7433155080213907
TIC189069314_A,1.126,0.069,0.069,1.439,0.047,0.047,6286.0,108.0,108.0,-0.32,0.03,0.03,,,,,4.17,0.01,0.01,0.0,2.9,0.09,0.09,0.0,ms,,14.49,0.01,0.099309869,True,True,MWang25,EB,3,108.0,0.01,0.03,0.09,0.069,0.047,6.127886323268207,3.2661570535093816,3.103448275862069
TIC189069314_B,0.96,0.054,0.054,1.023,0.035,0.035,5739.0,117.0,117.0,-0.32,0.03,0.03,,,,,4.4,0.03,0.03,0.0,1.01,0.04,0.04,0.0,ms,,14.49,0.01,0.070600414,True,True,MWang25,EB,3,117.0,0.03,0.03,0.04,0.054,0.035,5.625000000000001,3.421309872922777,3.9603960396039604
TIC327361036_A,1.443,0.022,0.022,2.146,0.094,0.094,7553.0,126.0,126.0,0.08,0.04,0.04,,,,,3.93,0.04,0.04,0.0,12.45,0.59,0.56,0.0,ms,,19.1,0.27,0.112356021,True,True,MWang25,EB,3,126.0,0.04,0.04,0.575,0.022,0.094,1.5246015246015243,4.3802423112767945,4.618473895582329
TIC327361036_B,1.272,0.021,0.021,1.19,0.063,0.063,7585.0,191.0,191.0,0.08,0.04,0.04,,,,,4.39,0.05,0.05,0.0,4.23,0.25,0.24,0.0,ms,,19.1,0.27,0.062303665,True,True,MWang25,EB,3,191.0,0.05,0.04,0.245,0.021,0.063,1.650943396226415,5.294117647058823,5.791962174940898
TIC369605666_A,0.995,0.014,0.014,1.041,0.036,0.036,6116.0,108.0,108.0,-0.05,0.01,0.01,,,,,4.4,0.03,0.03,0.0,1.36,0.05,0.05,0.0,ms,,10.17,0.01,0.102359882,True,True,MWang25,EB,3,108.0,0.03,0.01,0.05,0.014,0.036,1.407035175879397,3.4582132564841497,3.676470588235294
TIC369605666_B,0.827,0.024,0.024,0.789,0.044,0.044,5486.0,116.0,116.0,-0.05,0.01,0.01,,,,,4.56,0.05,0.05,0.0,0.51,0.04,0.03,0.0,ms,,10.17,0.01,0.077581121,True,True,MWang25,EB,3,116.0,0.05,0.01,0.035,0.024,0.044,2.902055622732769,5.576679340937895,6.862745098039216
TIC39022841_A,0.856,0.048,0.048,0.929,0.059,0.059,5914.0,101.0,101.0,-0.19,0.03,0.03,,,,,4.44,0.02,0.02,0.0,0.95,0.06,0.06,0.0,ms,,21.59,0.19,0.04302918,True,True,MWang25,EB,3,101.0,0.02,0.03,0.06,0.048,0.059,5.607476635514018,6.35091496232508,6.315789473684211
TIC39022841_B,0.892,0.037,0.037,1.074,0.087,0.087,6071.0,102.0,102.0,-0.19,0.03,0.03,,,,,4.33,0.03,0.03,0.0,1.41,0.12,0.11,0.0,ms,,21.59,0.19,0.049745252,True,True,MWang25,EB,3,102.0,0.03,0.03,0.11499999999999999,0.037,0.087,4.147982062780269,8.100558659217876,8.156028368794328
TIC431925451_A,1.426,0.079,0.079,1.488,0.09,0.09,6989.0,131.0,131.0,-0.2,0.02,0.02,,,,,4.25,0.05,0.05,0.0,4.74,0.3,0.29,0.0,ms,,14.19,0.01,0.104862579,True,True,MWang25,EB,3,131.0,0.05,0.02,0.295,0.079,0.09,5.539971949509117,6.048387096774194,6.223628691983122
TIC431925451_B,1.404,0.061,0.061,1.481,0.087,0.087,6614.0,145.0,145.0,-0.2,0.02,0.02,,,,,4.24,0.07,0.07,0.0,3.82,0.24,0.23,0.0,ms,,14.19,0.01,0.104369274,True,True,MWang25,EB,3,145.0,0.07,0.02,0.235,0.061,0.087,4.344729344729345,5.874409182984469,6.151832460732985
TIC446092483_A,1.342,0.019,0.019,2.194,0.069,0.069,6336.0,120.0,120.0,-0.25,0.01,0.01,,,,,3.88,0.03,0.03,0.0,6.07,0.21,0.21,0.0,ms,,26.92,0.05,0.081500743,True,True,MWang25,EB,3,120.0,0.03,0.01,0.21,0.019,0.069,1.4157973174366616,3.1449407474931634,3.459637561779242
TIC446092483_B,1.486,0.028,0.028,1.459,0.077,0.077,6096.0,111.0,111.0,-0.25,0.01,0.01,,,,,4.28,0.04,0.04,0.0,2.41,0.14,0.13,0.0,ms,,26.92,0.05,0.054197623,True,True,MWang25,EB,3,111.0,0.04,0.01,0.135,0.028,0.077,1.8842530282637957,5.277587388622344,5.601659751037344
TIC46299496_A,1.123,0.028,0.028,1.13,0.018,0.018,6056.0,113.0,113.0,-0.56,0.03,0.03,,,,,4.38,0.01,0.01,0.0,1.54,0.04,0.04,0.0,ms,,11.99,0.01,0.094245204,True,True,MWang25,EB,3,113.0,0.01,0.03,0.04,0.028,0.018,2.4933214603739984,1.592920353982301,2.5974025974025974
TIC46299496_B,1.053,0.026,0.026,1.02,0.04,0.04,5926.0,120.0,120.0,-0.56,0.03,0.03,,,,,4.44,0.02,0.02,0.0,1.15,0.05,0.05,0.0,ms,,11.99,0.01,0.085070892,True,True,MWang25,EB,3,120.0,0.02,0.03,0.05,0.026,0.04,2.469135802469136,3.9215686274509802,4.347826086956522
TIC54759992_A,1.236,0.042,0.042,1.255,0.028,0.028,6733.0,126.0,126.0,-0.53,0.03,0.03,,,,,4.33,0.01,0.01,0.0,2.9,0.09,0.09,0.0,ms,,9.62,0.05,0.13045738,True,True,MWang25,EB,3,126.0,0.01,0.03,0.09,0.042,0.028,3.3980582524271847,2.2310756972111556,3.103448275862069
TIC54759992_B,1.03,0.011,0.011,0.98,0.035,0.035,5619.0,139.0,139.0,-0.53,0.03,0.03,,,,,4.48,0.03,0.03,0.0,0.86,0.04,0.04,0.0,ms,,9.62,0.05,0.101871102,True,True,MWang25,EB,3,139.0,0.03,0.03,0.04,0.011,0.035,1.0679611650485434,3.571428571428572,4.651162790697675
KIC6147573_A,0.98,0.01,0.01,1.007,0.005,0.005,5699.0,100.0,100.0,-0.003,0.031,0.031,LAMOST_DR11,,,,4.422,0.003,0.003,0.0,0.95,0.12,0.1,0.0,ms,G3,46.0,0.2,0.021891304,True,True,Ozdarcan24,EB,3,100.0,0.003,0.031,0.11,0.01,0.005,1.0204081632653061,0.496524329692155,11.578947368421053
KIC8543278_A,0.827,0.007,0.007,0.746,0.004,0.004,5270.0,90.0,90.0,-0.166,0.028,0.028,LAMOST_DR11,,,,4.611,0.004,0.004,0.0,0.39,0.05,0.04,0.0,ms,K0,18.64,0.05,0.040021459,True,True,Ozdarcan24,EB,3,90.0,0.004,0.028,0.045,0.007,0.004,0.8464328899637245,0.5361930294906166,11.538461538461538
KIC9762519_A,0.92,0.02,0.02,0.916,0.008,0.008,5750.0,90.0,90.0,-0.447,0.028,0.028,LAMOST_DR11,,,,4.48,0.005,0.005,0.0,0.83,0.1,0.09,0.0,ms,G7,18.9,0.1,0.048465608,True,True,Ozdarcan24,EB,3,90.0,0.005,0.028,0.095,0.02,0.008,2.1739130434782608,0.8733624454148472,11.44578313253012
KIC11769146_A,1.001,0.007,0.007,0.968,0.002,0.002,5800.0,150.0,150.0,0.0,0.25,0.25,,,,,4.467,0.001,0.001,0.0,0.95,0.09,0.08,0.0,ms,,222.4,0.5,0.004352518,True,True,OzdarcanFeb25,EB,3,150.0,0.001,0.25,0.08499999999999999,0.007,0.002,0.6993006993006995,0.2066115702479339,8.947368421052632
KIC11769146_B,0.846,0.006,0.006,0.785,0.002,0.002,5180.0,150.0,150.0,0.0,0.25,0.25,,,,,4.575,0.001,0.001,0.0,0.4,0.05,0.04,0.0,ms,,222.4,0.5,0.003529676,True,True,OzdarcanFeb25,EB,3,150.0,0.001,0.25,0.045,0.006,0.002,0.7092198581560284,0.25477707006369427,11.25
KIC8610483_A,0.92,0.02,0.02,1.461,0.01,0.01,5700.0,150.0,150.0,-0.25,0.25,0.25,,,,,4.07,0.004,0.004,0.0,2.0,0.2,0.2,0.0,ms,,68.7,0.4,0.021266376,True,True,OzdarcanFeb25,EB,3,150.0,0.004,0.25,0.2,0.02,0.01,2.1739130434782608,0.6844626967830253,10.0
KIC8610483_B,0.92,0.02,0.02,1.329,0.009,0.009,5751.0,150.0,150.0,-0.25,0.25,0.25,,,,,4.153,0.004,0.004,0.0,1.7,0.2,0.2,0.0,ms,,68.7,0.4,0.019344978,True,True,OzdarcanFeb25,EB,3,150.0,0.004,0.25,0.2,0.02,0.009,2.1739130434782608,0.6772009029345372,11.764705882352942
KIC8868907_A,1.032,0.005,0.005,1.318,0.002,0.002,5800.0,150.0,150.0,0.0,0.25,0.25,,,,,4.2115,0.0009,0.0009,0.0,1.8,0.2,0.2,0.0,ms,,148.6,0.2,0.008869448,True,True,OzdarcanFeb25,EB,3,150.0,0.0009,0.25,0.2,0.005,0.002,0.4844961240310077,0.15174506828528073,11.11111111111111
KIC9948002_A,1.25,0.03,0.03,1.82,0.01,0.01,6100.0,150.0,150.0,0.0,0.25,0.25,,,,,4.015,0.004,0.004,0.0,4.2,0.4,0.4,0.0,ms,,115.1,0.8,0.015812337,True,True,OzdarcanFeb25,EB,3,150.0,0.004,0.25,0.4,0.03,0.01,2.4,0.5494505494505494,9.523809523809524
TIC196817076_A,0.989,0.001,0.001,0.788,0.005,0.005,5285.0,150.0,150.0,-0.05,0.15,0.15,,,,,4.28,0.27,0.27,0.0,0.43644,0.052,0.0478,1.0,ms,K0,30.15,0.15,0.026135987,True,True,Pan25,EB,3,150.0,0.27,0.15,0.0499,0.001,0.005,0.10111223458038424,0.6345177664974619,11.43341581889836
TIC196817076_B,0.818,0.011,0.011,0.762,0.005,0.005,5200.0,155.0,155.0,0.02,0.13,0.13,,,,,4.14,0.39,0.39,0.0,0.38249,0.04795,0.04389,1.0,ms,K1,30.15,0.15,0.025273632,True,True,Pan25,EB,3,155.0,0.39,0.13,0.04592,0.011,0.005,1.3447432762836184,0.6561679790026247,12.005542628565454
KIC10003270,1.416,0.20746566,0.103232747,2.362,0.114947814,0.098478424,6594.0,69.0,69.0,-0.181,0.1,0.1,,,,,3.848,0.022135944,0.023086793,,9.847,0.935283685,0.935283685,,ms,F,,,,,,serenelli17,A,1,69.0,0.0226113685,0.1,0.935283685,0.1553492035,0.106713119,10.970988947740114,4.517913590177815,9.49815867776988
KIC10016239,1.264,0.054037024,0.05964059,1.298,0.024698178,0.025553865,6482.0,51.0,51.0,-0.005,0.1,0.1,,,,,4.312,0.01077033,0.01077033,,2.567,0.21132721,0.21132721,,ms,F,,,,,,serenelli17,A,1,51.0,0.01077033,0.1,0.21132721,0.056838807000000005,0.025126021499999998,4.496741060126583,1.9357489599383664,8.232458511881573
KIC10019747,1.168,0.050990195,0.055605755,1.7,0.029206164,0.030805844,5769.0,65.0,65.0,0.204,0.1,0.1,,,,,4.044,0.010630146,0.010630146,,2.721,0.231861813,0.231861813,,ms,G,,,,,,serenelli17,A,1,65.0,0.010630146,0.1,0.231861813,0.053297975,0.030006004,4.56318279109589,1.7650590588235293,8.521198566703418
KIC10024648,1.444,0.087692645,0.137295302,2.0,0.050447993,0.060207973,6409.0,157.0,157.0,-0.006,0.1,0.1,,,,,3.994,0.014317821,0.016155494,,5.875,0.50241565,0.50241565,,ms,F,,,,,,serenelli17,A,1,157.0,0.0152366575,0.1,0.50241565,0.11249397350000001,0.055327983,7.790441378116344,2.76639915,8.551755744680852
KIC10025841,1.121,0.133195345,0.096648849,1.521,0.094556861,0.085094066,5738.0,187.0,187.0,0.197,0.1,0.1,,,,,4.127,0.036221541,0.039204592,,3.181,0.271735078,0.271735078,,ms,G,,,,,,serenelli17,A,1,187.0,0.0377130665,0.1,0.271735078,0.114922097,0.08982546350000001,10.251748171275647,5.9056846482577265,8.542441936497957
KIC10070754,1.201,0.055217751,0.056859476,1.284,0.028635642,0.028635642,6550.0,58.0,58.0,-0.21,0.099,0.099,,,,,4.299,0.014866069,0.014866069,,2.492,0.206873468,0.206873468,,ms,F,,,,,,serenelli17,A,1,58.0,0.014866069,0.099,0.206873468,0.0560386135,0.028635642,4.665996128226477,2.2301901869158876,8.301503531300161
KIC10074716,1.217,0.074249579,0.092086915,1.465,0.046518813,0.045617979,6064.0,91.0,91.0,0.11,0.1,0.1,,,,,4.189,0.019313208,0.020248457,,2.686,0.224793258,0.224793258,,ms,F,,,,,,serenelli17,A,1,91.0,0.019780832499999998,0.1,0.224793258,0.083168247,0.046068396,6.833874034511092,3.144600409556314,8.369071407297096
KIC10079226,1.147,0.047010637,0.046097722,1.158,0.017088007,0.017088007,6078.0,50.0,50.0,0.106,0.099,0.099,,,,,4.37,0.007615773,0.007615773,,1.666,0.139281472,0.139281472,,ms,F,,,,,,serenelli17,A,1,50.0,0.007615773,0.099,0.139281472,0.0465541795,0.017088007,4.058777637314734,1.4756482728842832,8.360232412965185
KIC10081026,1.354,0.078102497,0.074404301,2.341,0.092282176,0.086284413,6503.0,61.0,61.0,-0.244,0.101,0.101,,,,,3.83,0.02236068,0.02236068,,10.56,0.96611297,0.96611297,,ms,F,,,,,,serenelli17,A,1,61.0,0.02236068,0.101,0.96611297,0.076253399,0.0892832945,5.631713367799113,3.813895536095685,9.14879706439394
KIC10118942,1.184,0.061717096,0.060959003,2.14,0.060835845,0.059933296,6362.0,61.0,61.0,-0.325,0.072111026,0.072111026,,,,,3.85,0.016492423,0.016492423,,6.26,0.579917862,0.579917862,,ms,F,,,,,,serenelli17,A,1,61.0,0.016492423,0.072111026,0.579917862,0.0613380495,0.0603845705,5.180578505067568,2.8217089018691586,9.263863610223641
KIC10129349,1.381,0.057801384,0.057008771,1.534,0.041146081,0.039357337,6699.0,56.0,56.0,0.045,0.1,0.1,,,,,4.206,0.017720045,0.017720045,,4.248,0.367732675,0.367732675,,ms,F,,,,,,serenelli17,A,1,56.0,0.017720045,0.1,0.367732675,0.0574050775,0.040251709,4.156776068066618,2.623970599739244,8.656607226930321
KIC10147635,1.467,0.055470713,0.046872167,2.688,0.044654227,0.041400483,6155.0,66.0,66.0,-0.035,0.1,0.1,,,,,3.746,0.006708204,0.006708204,,9.718,0.857439331,0.857439331,,ms,F,,,,,,serenelli17,A,1,66.0,0.006708204,0.1,0.857439331,0.05117144,0.043027355,3.4881690524880704,1.6007200520833336,8.82320776908829
KIC10186764,1.305,0.062968246,0.069814039,1.709,0.065192024,0.06239391,6488.0,74.0,74.0,-0.167,0.102,0.102,,,,,4.087,0.023194827,0.025179357,,3.867,0.346675422,0.346675422,,ms,F,,,,,,serenelli17,A,1,74.0,0.024187092,0.102,0.346675422,0.0663911425,0.063792967,5.087443869731802,3.7327657694558223,8.964970830100853
KIC10214328,1.23,0.085146932,0.063031738,1.765,0.053907328,0.051662365,6923.0,80.0,80.0,-0.584,0.102,0.102,,,,,4.033,0.0234094,0.020615528,,6.189,0.470228183,0.470228183,,ms,F,,,,,,serenelli17,A,1,80.0,0.022012464000000002,0.102,0.470228183,0.074089335,0.052784846499999996,6.023523170731708,2.9906428611898015,7.597805509775409
KIC10215584,1.068,0.06060528,0.06382006,1.139,0.029068884,0.029068884,5995.0,57.0,57.0,-0.015,0.1,0.1,,,,,4.352,0.017088007,0.017088007,,1.78,0.157131504,0.157131504,,ms,G,,,,,,serenelli17,A,1,57.0,0.017088007,0.1,0.157131504,0.06221267,0.029068884,5.825156367041198,2.552140825285338,8.827612584269662
KIC10273246,1.287,0.050990195,0.054451814,2.147,0.029,0.032015621,6342.0,59.0,59.0,-0.262,0.1,0.1,,,,,3.883,0.00781025,0.00781025,,6.403,0.567072116,0.567072116,,ms,F,,,,,,serenelli17,A,1,59.0,0.00781025,0.1,0.567072116,0.0527210045,0.030507810500000003,4.096426146076146,1.4209506520726598,8.85635039825082
KIC10319352,1.077,0.062201286,0.06060528,1.483,0.02884441,0.036674242,5659.0,63.0,63.0,0.197,0.099,0.099,,,,,4.128,0.017464249,0.016552945,,2.162,0.191534916,0.191534916,,ms,G,,,,,,serenelli17,A,1,63.0,0.017008597,0.099,0.191534916,0.061403283,0.032759326000000005,5.701326183844012,2.2089902899527987,8.859154301572618
KIC10322381,1.138,0.068796802,0.06463745,1.401,0.066098411,0.059464275,6464.0,63.0,63.0,-0.361,0.1,0.1,,,,,4.199,0.028071338,0.029068884,,2.627,0.213321387,0.213321387,,ms,F,,,,,,serenelli17,A,1,63.0,0.028570111000000002,0.1,0.213321387,0.066717126,0.06278134299999999,5.862664850615115,4.481180799428978,8.120342101256186
KIC10324098,1.326,0.172754161,0.073817342,2.11,0.081394103,0.06080296,6370.0,68.0,68.0,-0.118,0.101,0.101,,,,,3.912,0.016763055,0.015811388,,6.862,0.611014165,0.611014165,,ms,F,,,,,,serenelli17,A,1,68.0,0.016287221499999997,0.101,0.611014165,0.12328575149999998,0.0710985315,9.297567986425339,3.3695986492891,8.904316015738852
KIC10351059,1.47,0.072917762,0.072249567,1.819,0.045793013,0.04494441,6530.0,58.0,58.0,0.16,0.1,0.1,,,,,4.085,0.013928388,0.014866069,,5.568,0.459300526,0.459300526,,ms,F,,,,,,serenelli17,A,1,58.0,0.014397228500000001,0.1,0.459300526,0.0725836645,0.0453687115,4.937664251700681,2.494156761957119,8.248931860632183
KIC10385708,1.227,0.128160056,0.054561891,1.766,0.048846699,0.040706265,6036.0,55.0,55.0,0.121,0.1,0.1,,,,,4.033,0.017888544,0.015264338,,3.7,0.318249775,0.318249775,,ms,F,,,,,,serenelli17,A,1,55.0,0.016576441,0.1,0.318249775,0.0913609735,0.044776482,7.445882110839445,2.5354746319365797,8.60134527027027
KIC10398597,1.47,0.077935871,0.112538882,2.015,0.078447435,0.071784399,6412.0,65.0,65.0,0.112,0.1,0.1,,,,,3.991,0.024186773,0.024186773,,6.768,0.567435483,0.567435483,,ms,F,,,,,,serenelli17,A,1,65.0,0.024186773,0.1,0.567435483,0.0952373765,0.075115917,6.478733095238095,3.727837071960298,8.384094015957448
KIC10462940,1.239,0.050606324,0.052201533,1.271,0.017492856,0.017492856,6265.0,48.0,48.0,0.112,0.099,0.099,,,,,4.322,0.007211103,0.007211103,,2.189,0.183679028,0.183679028,,ms,F,,,,,,serenelli17,A,1,48.0,0.007211103,0.099,0.183679028,0.0514039285,0.017492856,4.1488239305891845,1.3763065302911095,8.39100173595249
KIC10491771,1.299,0.055154329,0.05375872,1.511,0.043081318,0.041231056,6601.0,48.0,48.0,-0.101,0.1,0.1,,,,,4.192,0.018973666,0.018973666,,3.72,0.300924684,0.300924684,,ms,F,,,,,,serenelli17,A,1,48.0,0.018973666,0.1,0.300924684,0.054456524500000006,0.042156187,4.192188183217861,2.7899528127068165,8.089373225806451
KIC10518551,1.25,0.052325902,0.057489129,2.08,0.036619667,0.038275318,6242.0,60.0,60.0,-0.267,0.101,0.101,,,,,3.898,0.008944272,0.009848858,,7.12,0.615406327,0.615406327,,ms,F,,,,,,serenelli17,A,1,60.0,0.009396564999999999,0.101,0.615406327,0.054907515500000004,0.0374474925,4.39260124,1.8003602163461538,8.643347289325842
KIC10610027,1.329,0.062625873,0.055154329,1.48,0.057567352,0.052810984,6704.0,58.0,58.0,-0.041,0.1,0.1,,,,,4.222,0.025317978,0.026305893,,5.015,0.10287895,0.10287895,,ms,F,,,,,,serenelli17,A,1,58.0,0.0258119355,0.1,0.10287895,0.058890101,0.055189168,4.43115884123401,3.7289978378378374,2.051424725822532
KIC10655953,1.262,0.048332184,0.050159745,1.267,0.026925824,0.026,6594.0,61.0,61.0,-0.073,0.099,0.099,,,,,4.333,0.012369317,0.013341664,,2.301,0.193171469,0.193171469,,ms,F,,,,,,serenelli17,A,1,61.0,0.0128554905,0.099,0.193171469,0.0492459645,0.026462911999999998,3.90221588748019,2.0886276243093924,8.395109474141677
KIC10717090,1.22,0.095,0.120880106,1.546,0.0585235,0.059363288,5817.0,74.0,74.0,0.238,0.1,0.1,,,,,4.141,0.02236068,0.024166092,,2.651,0.221827032,0.221827032,,ms,G,,,,,,serenelli17,A,1,74.0,0.023263386,0.1,0.221827032,0.10794005300000001,0.058943393999999996,8.847545327868852,3.8126386804657177,8.367673783477935
KIC10727922,1.212,0.065855903,0.070007142,1.917,0.075643903,0.072917762,6319.0,66.0,66.0,-0.304,0.1,0.1,,,,,3.954,0.023345235,0.02433105,,4.764,0.413800752,0.413800752,,ms,F,,,,,,serenelli17,A,1,66.0,0.0238381425,0.1,0.413800752,0.0679315225,0.0742808325,5.604911097359736,3.8748478090766825,8.68599395465995
KIC10730618,1.368,0.056727418,0.055226805,1.777,0.024083189,0.024083189,6422.0,54.0,54.0,-0.006,0.1,0.1,,,,,4.074,0.007211103,0.007211103,,4.894,0.397201754,0.397201754,,ms,F,,,,,,serenelli17,A,1,54.0,0.007211103,0.1,0.397201754,0.055977111499999996,0.024083189,4.091894115497075,1.3552723128868882,8.116096322026973
KIC10731424,1.437,0.08232861,0.076380626,2.55,0.09749359,0.087817994,6432.0,65.0,65.0,-0.129,0.101,0.101,,,,,3.782,0.018248288,0.019235384,,10.5,0.9424602,0.9424602,,ms,F,,,,,,serenelli17,A,1,65.0,0.018741836,0.101,0.9424602,0.07935461799999999,0.092655792,5.522242032011134,3.633560470588235,8.97581142857143
KIC10732098,1.121,0.055946403,0.060373835,1.778,0.051894123,0.050990195,5796.0,67.0,67.0,-0.01,0.1,0.1,,,,,3.987,0.01456022,0.015524175,,3.341,0.28117105,0.28117105,,ms,G,,,,,,serenelli17,A,1,67.0,0.0150421975,0.1,0.28117105,0.058160118999999996,0.051442159,5.188235414808206,2.8932597862767153,8.415775217000897
KIC10794845,1.142,0.054644304,0.055470713,1.143,0.048052055,0.04414748,6398.0,55.0,55.0,-0.195,0.1,0.1,,,,,4.378,0.029427878,0.032388269,,1.717,0.140750471,0.140750471,,ms,F,,,,,,serenelli17,A,1,55.0,0.0309080735,0.1,0.140750471,0.0550575085,0.0460997675,4.821147854640981,4.033225503062117,8.197464822364589
KIC10873176,1.109,0.054083269,0.050803543,2.021,0.039357337,0.038470768,6517.0,89.0,89.0,-0.837,0.104,0.104,,,,,3.871,0.012529964,0.012529964,,6.273,0.53509904,0.53509904,,ms,F,,,,,,serenelli17,A,1,89.0,0.012529964,0.104,0.53509904,0.052443406,0.038914052500000004,4.728891433724076,1.9254850321622963,8.530193527817632
KIC10963065,1.131,0.044407207,0.044407207,1.242,0.017029386,0.017804494,6316.0,45.0,45.0,-0.146,0.072111026,0.072111026,,,,,4.303,0.006403124,0.007211103,,1.87,0.154763396,0.154763396,,ms,F,,,,,,serenelli17,A,1,45.0,0.0068071135,0.072111026,0.154763396,0.044407207,0.01741694,3.9263666666666666,1.402330112721417,8.276117433155079
KIC10971974,1.057,0.059539903,0.058668561,1.19,0.033837849,0.032893768,6030.0,58.0,58.0,-0.077,0.102,0.102,,,,,4.311,0.018681542,0.018681542,,1.647,0.136094551,0.136094551,,ms,F,,,,,,serenelli17,A,1,58.0,0.018681542,0.102,0.136094551,0.059104232,0.0333658085,5.591696499526964,2.8038494537815124,8.263178567091682
KIC10972252,1.338,0.065069194,0.063702433,2.285,0.053600373,0.052009614,6237.0,60.0,60.0,-0.136,0.101,0.101,,,,,3.845,0.012529964,0.012529964,,8.655,0.740800397,0.740800397,,ms,F,,,,,,serenelli17,A,1,60.0,0.012529964,0.101,0.740800397,0.0643858135,0.0528049935,4.8120936846038855,2.310940634573304,8.559218913922589
KIC10972873,1.177,0.048764741,0.055036352,1.861,0.034058773,0.03748333,5928.0,64.0,64.0,-0.057,0.101,0.101,,,,,3.968,0.00781025,0.008602325,,3.488,0.305307643,0.305307643,,ms,G,,,,,,serenelli17,A,1,64.0,0.0082062875,0.101,0.305307643,0.0519005465,0.0357710515,4.40956214953271,1.9221414024717893,8.753086095183487
KIC11027406,1.066,0.064621978,0.060926185,1.357,0.029966648,0.029068884,6250.0,94.0,94.0,-0.279,0.099,0.099,,,,,4.2,0.012083046,0.01118034,,2.054,0.177470422,0.177470422,,ms,F,,,,,,serenelli17,A,1,94.0,0.011631693,0.099,0.177470422,0.0627740815,0.029517766,5.888750609756097,2.1752222549742077,8.640234761441091
KIC11075448,1.326,0.059413803,0.057280014,1.564,0.047434165,0.04554119,6470.0,68.0,68.0,0.029,0.1,0.1,,,,,4.171,0.019646883,0.020615528,,4.039,0.31044264,0.31044264,,ms,F,,,,,,serenelli17,A,1,68.0,0.0201312055,0.1,0.31044264,0.0583469085,0.046487677500000005,4.400219343891402,2.9723578964194375,7.686126268878436
KIC11083308,1.305,0.082462113,0.076550637,2.084,0.082734515,0.076537572,6234.0,65.0,65.0,-0.042,0.1,0.1,,,,,3.915,0.022561028,0.022561028,,6.828,0.577672496,0.577672496,,ms,F,,,,,,serenelli17,A,1,65.0,0.022561028,0.1,0.577672496,0.079506375,0.0796360435,6.092442528735632,3.8213072696737047,8.460347041593439
KIC11127479,1.162,0.057245087,0.060835845,1.372,0.023706539,0.024596748,5998.0,57.0,57.0,0.2,0.072111026,0.072111026,,,,,4.228,0.01,0.010816654,,2.257,0.193984784,0.193984784,,ms,G,,,,,,serenelli17,A,1,57.0,0.010408327,0.072111026,0.193984784,0.059040466,0.0241516435,5.080935111876076,1.7603238702623905,8.594806557377048
KIC11138101,1.305,0.062936476,0.062225397,2.332,0.081344945,0.076694198,6218.0,58.0,58.0,-0.219,0.101,0.101,,,,,3.817,0.020396078,0.021377558,,8.626,0.71597627,0.71597627,,ms,F,,,,,,serenelli17,A,1,58.0,0.020886818,0.101,0.71597627,0.0625809365,0.0790195715,4.7954740613026825,3.3884893439108064,8.300211801530258
