ID,Teff,logg,FeH,L,logL,eTeff,elogg,eFeH,eL,elogL,M,R,logR,eM,eR,elogR
KIC12644869,-0.0687530307857624,1.119363891410698,1.7366067599007593,-0.7048679833747159,-1.2659431682085813,0.24775883783870575,0.011610904595321428,0.21370096008208145,0.016540051733839153,0.08078141490948854,-0.14236504550143744,-0.8316521652966222,-1.0800401872680296,0.21942605653862596,0.019984998079436378,0.0429074083694842
KIC10972288,-0.7958959752502696,0.22370411134834486,1.6378621783455907,-0.5254937143253378,-0.590921607762727,0.22683716040771434,0.010530820446919435,0.21370096008208145,0.009902393257589568,0.02905156417065149,-0.21608871062077661,-0.34544851104053026,-0.21974073058274746,0.19761432129621784,0.026705443512031163,0.03941015926416268
KIC11905840,1.5964399861802425,0.9916439408621615,-0.45382808094057536,-0.536702170046838,-0.624358875639134,0.2584673917394703,0.010800841484019934,0.21370096008208145,0.024054704081040157,0.07251035804152112,0.49671879710112166,-0.7050805107935252,-0.8232442731385323,0.2250971077016521,0.020631571546712264,0.03960539145234623
KIC9154402,1.5006331141536853,1.6615661339084977,-0.07579845155399682,-0.7540915161228843,-1.5331026793965024,0.25335425579215765,0.011610904595321428,0.21370096008208145,0.002844304446328919,0.017120459888355862,-0.16374054603899701,-1.053995065498038,-1.6151628534964118,0.21724488301438516,0.015772473974457142,0.042756261156512564
EPIC210673459,-0.884819415546893,-1.6499718650920137,-1.0230832246074992,1.2950985780741342,1.5495950112603436,0.2655318619600814,0.07020546964612956,0.030949794218784205,0.07722128554869329,0.04479804424363606,-0.5646402397944592,1.4235373091555414,1.5234603510440474,0.22684204652104475,0.05094215196719077,0.0351702774840919
KIC11508329,-0.010304343557548192,0.05629106834603516,0.4672967469994308,-0.25496875809672065,0.032488184107816905,0.26536923117956335,0.012150946669522425,0.21370096008208145,0.03518509944717995,0.0645382235383854,-0.31249658039222067,-0.2461113147045083,-0.07765091100675343,0.21244630126105538,0.0309179676170104,0.042888086467840106
KIC6526417,-0.43424916059867685,0.32199176885292624,0.490509092663519,-0.5903859935452864,-0.797425564158882,0.23829990449038047,0.010800841484019934,0.21370096008208145,0.01601238058674058,0.054709457953973105,-0.7094701618040489,-0.4821302233955776,-0.43084588527887213,0.18103740251198766,0.02460897802722754,0.03981571825067993
KIC4282310,1.803966932697654,1.274355966706384,-1.0087136772916352,-0.6645485983680849,-1.0813746088148002,0.3459550306437721,0.013501051855024917,0.21370096008208145,0.008427568729863463,0.03618369525635479,-0.5977940773629198,-0.9444106593624618,-1.3358442865264695,0.19935926011561048,0.017810160053144772,0.04274709446619291
EPIC248541152,1.4766268304347892,0.9422300910727703,-0.9084952960117625,-0.5819915030226877,-0.7688205970073948,0.26817506656037915,0.07020546964612956,0.027633744838200185,0.012106623858885357,0.04130232532155095,-0.30289941688556116,-0.7583542458699835,-0.9278493340118052,0.3359007227330855,0.024099556507555634,0.04842269028592764
KIC3121983,-2.460976968151597,-2.383078980819866,-0.6885306870996889,2.0580398438229075,1.9321321946771126,0.2189081707408057,0.010800841484019934,0.21370096008208145,0.14229022767814173,0.062337581570876446,-0.6440349560768248,2.508036945130917,2.1714082597300424,0.18932586190410275,0.0789799286845177,0.04111529619690725
