ID,BART_weight,HBNN_weight,GP_weight
KIC4139784,0.008041215818039075,0.3423329237096467,0.6496258604723181
EPIC220687685,0.0010725041938111116,0.05565140751176479,0.9432760882944248
KIC11456172,4.0219347351008934e-05,0.338829110525221,0.6611306701274284
KIC7880417,0.0005280103834673515,0.005627877738495126,0.9938441118780351
KIC7679756,9.23004184654027e-05,0.025220027025400035,0.9746876725561348
KIC8263823,8.482914108413692e-07,0.29479823359159674,0.7052009181169925
KIC6752116,0.06251636713283425,0.1404176903315236,0.7970659425356422
KIC7881395,0.006809212518944023,0.3239511879577749,0.6692395995232805
KIC2164262,0.031134009995577753,0.4274355845693345,0.5414304054350891
EPIC201680550,0.04031097723474929,0.180749294386543,0.7789397283787081
KIC10597648,1.7230890251910672e-05,0.35700813947755383,0.6429746296321943
EPIC212625659,0.0019830778279516267,0.14697229045318988,0.8510446317188547
KIC4059499,0.19370451965397825,0.3612501013540722,0.44504537899194996
KIC2437507,3.7014017355214626e-07,0.31434082843853245,0.685658801421293
EPIC212589423,0.0049427849472434135,0.015571313015396201,0.9794859020373605
KIC5343454,0.009229659794248958,0.22815537096867128,0.7626149692370822
EPIC211673189,0.006600260200019702,0.3569413925188039,0.6364583472811768
KIC3858287,0.0009747213463643976,0.4351857757195352,0.5638395029340992
KIC4995064,0.0008966992098457125,0.32529149969062143,0.673811801099534
EPIC220634197,0.00015854999386924189,0.0661289402031575,0.9337125098029755
KIC3449907,0.07682629637262336,0.31507076860715527,0.6081029350202218
EPIC201731189,0.003131325560087039,0.4771051481332135,0.5197635263066982
KIC1873204,0.0002072725092668941,0.5711499329634362,0.42864279452729775
EPIC212406696,0.00536416911389319,0.09390517750837427,0.9007306533777343
EPIC246238040,0.00020761488325761164,0.5746718745870164,0.4251205105297268
KIC6287184,2.783146231961857e-08,0.21291953961708085,0.7870804325514532
KIC11515377,0.0026484833865420714,0.02519735604633693,0.9721541605671209
EPIC220201651,0.0005438667769503093,0.14710043910520845,0.8523556941178417
KIC9205705,0.0002465714054739551,0.4174986281110712,0.5822548004834546
KIC8192188,3.3200041501624144e-08,0.2519185900567873,0.7480813767431708
KIC10159217,0.026222941589219624,0.41175476016235957,0.5620222982484221
KIC10910674,0.017387464857724338,0.33724666933055736,0.6453658658117186
KIC10067407,0.0016357548179305823,0.4888791449011034,0.5094851002809649
EPIC212442630,0.028724946583525517,0.24363864735506405,0.727636406061409
EPIC251568897,0.009825888256473745,0.026656637340791822,0.9635174744027327
KIC6268540,3.331970488423547e-05,0.3560674140183733,0.6438992662767424
KIC8612480,0.001975429311336006,0.056807867355940164,0.9412167033327247
KIC5685682,9.402043231037921e-07,0.42036127939069734,0.5796377804049806
KIC8686904,0.006946751493574664,0.04399790453872766,0.9490553439676985
KIC9286287,0.0009783453008139307,0.6378098535414642,0.3612118011577218
EPIC212179719,0.042415995093620415,0.36941183858109283,0.588172166325285
KIC8195153,0.024861982523710066,0.35277652051443004,0.6223614969618606
EPIC206532876,0.011976564130520012,0.22596870585052045,0.7620547300189577
KIC11127981,0.028369227376543307,0.3239194658573194,0.6477113067661399
KIC6385953,0.01799978739189414,0.10291008506041478,0.8790901275476938
KIC3939679,0.0015320639524539833,0.014028763801151575,0.9844391722463938
EPIC212323451,0.0002468819970974934,0.3879206820143668,0.611832435988539
KIC2305992,0.018473175400158283,0.09444462812770074,0.8870821964721416
EPIC247279992,0.0007054555061330114,0.005684286341439619,0.9936102581524271
KIC8394175,0.006589411690709663,0.030154214513524066,0.9632563737957659
KIC7048889,9.406237158363946e-05,0.6408996110932206,0.35900632653519354
KIC3936047,0.0013931587213530515,0.035483226048751516,0.9631236152298975
KIC7871690,0.009926756631784517,0.35281483162209837,0.6372584117461169
KIC11667420,0.0006706694372317903,0.36261301692480913,0.636716313637959
KIC10670445,0.002190948177791362,0.39549297939210637,0.6023160724301018
KIC11457554,0.0034127004536428857,0.13365090084834924,0.8629363986980081
EPIC248124001,0.03168568777388901,0.4774836139083991,0.4908306983177148
KIC9947085,0.0006428033392856359,0.3744362700210128,0.6249209266397016
EPIC210597322,0.011839137404236071,0.44580760961873644,0.5423532529770286
KIC6678432,0.006377394304124109,0.3839664627361966,0.6096561429596791
KIC9883123,0.03473529707037755,0.20273448380351758,0.762530219126103
EPIC206145206,0.0013295548031048026,0.009479642243088978,0.9891908029538067
KIC6188275,0.04884548220736679,0.34669126329727035,0.604463254495363
KIC2973238,0.002677696660210694,0.35700674891089956,0.6403155544288888
KIC9835713,0.009713196152721348,0.6745117346638233,0.3157750691834546
KIC8410437,0.0042994005671432994,0.30225597508346924,0.6934446243493865
KIC8610579,9.953105941292593e-05,0.17623201848016348,0.8236684504604243
KIC3964353,0.004730878613929419,0.47987903596452547,0.5153900854215433
KIC11415061,7.84294054799107e-07,0.21742509902333862,0.7825741166826079
EPIC206316363,0.005840019464091866,0.6346673562040702,0.3594926243318368
KIC10722175,0.009938741892700371,0.07067849710513364,0.9193827610021641
KIC11304421,0.00011604489314797598,0.3108070352552326,0.6890769198516202
EPIC210835417,0.006466015689277067,0.02507193217988419,0.96846205213084
KIC12402894,0.03499391187736929,0.20007668370845905,0.7649294044141708
EPIC211779384,0.00073636986065451,0.017859736286935452,0.981403893852408
KIC11033569,0.001246316640826425,0.060949880966426236,0.937803802392748
KIC4548084,0.040806880549423545,0.5159142081310931,0.4432789113194835
KIC10318734,0.000619128651224706,0.03472324081400456,0.9646576305347707
KIC9210141,1.2044654703245337e-07,0.25059682904151404,0.7494030505119378
KIC7903116,0.07628513615469187,0.35398975854131465,0.5697251053039948
KIC7983431,0.01252549527268798,0.13186948935248186,0.855605015374828
KIC4552875,1.9159367483742772e-06,0.15545128282714368,0.8445468012361073
KIC3733028,0.0019214957171964622,0.030133281376265773,0.9679452229065402
KIC11241658,0.002944777508125765,0.13546848896551672,0.8615867335263565
KIC5220010,0.0271158282738926,0.38875982962440364,0.5841243421017033
KIC8173581,0.012415661576084886,0.07956131265985115,0.9080230257640642
KIC10709049,0.004353842095256333,0.27048325470842494,0.7251629031963219
KIC5956977,0.0016585695826818805,0.6571607108995435,0.3411807195177763
KIC6965362,0.040680957404867484,0.25214118169215316,0.7071778609029805
EPIC210663943,0.04855075590347468,0.4378937285393298,0.5135555155571943
KIC9536727,0.007852466053123293,0.4988899355208919,0.4932575984259846
KIC7732300,2.3595565250312912e-05,0.2631837943285728,0.7367926101061759
KIC8547669,0.00011684954360287081,0.3959994190173499,0.6038837314390462
KIC3861797,0.001347490059656422,0.05969835822765094,0.9389541517126911
KIC5436415,0.007234814240031443,0.06245256548556105,0.9303126202744075
KIC12170173,0.010921129376627448,0.0611130007777892,0.9279658698455818
KIC7119903,0.002660258804576818,0.40729542141028946,0.5900443197851355
KIC11353223,0.007518657912589315,0.38548350398024034,0.6069978381071702
EPIC210791216,4.9943727577039814e-05,0.019420555362223174,0.9805295009102
KIC6620507,0.0009074436901520831,0.08889092277378158,0.9102016335360654
EPIC246004979,0.000356078476328287,0.6831546434239275,0.31648927809974414
EPIC213692448,0.017746302303873196,0.0818073215220783,0.900446376174048
KIC9026209,5.977491062146259e-08,0.15670145547389674,0.8432984847511921
KIC9470276,0.05852700060308896,0.1821324402184478,0.7593405591784635
KIC5252229,5.65029707251198e-07,0.27589962518806255,0.7240998097822278
KIC2283532,0.0035704294776000246,0.5583911722799078,0.43803839824249335
KIC2984406,0.010868489173643654,0.3997852295584615,0.5893462812678952
KIC5176709,0.04074010254504662,0.18717733307732198,0.7720825643776326
EPIC211388454,0.00018271663622130438,0.5107281397367157,0.4890891436270622
EPIC220585559,0.00015539781105888177,0.09334286005269452,0.9065017421362452
KIC9344424,4.4458526753265156e-07,0.2217572665796145,0.7782422888351195
KIC4831888,0.027747289408222034,0.5136284111876918,0.45862429940408717
KIC11905111,0.011876948834805907,0.6675129925080671,0.320610058657128
KIC5893765,0.06017071508244353,0.43620799161056506,0.503621293306993
KIC11294218,2.1874613207750366e-05,0.3564677341035322,0.6435103912832576
KIC11407805,0.0013490230198393203,0.01277736699847274,0.98587360998169
KIC2424955,0.16689264363957093,0.3940097884645225,0.4390975678959064
KIC11975063,0.007435080132059776,0.3427108377060014,0.6498540821619391
KIC10053392,0.00044885581549460377,0.11414871662317735,0.8854024275613261
KIC2971432,0.001171026115822356,0.016991487888084956,0.9818374859960917
KIC5630500,0.04101554336801196,0.3169013048907591,0.6420831517412283
KIC8748869,0.00020851009827156167,0.42744114835994573,0.5723503415417831
KIC12159679,6.063401238938068e-07,0.24709134432491417,0.7529080493349619
KIC9657917,0.03953003469636564,0.4686455946918404,0.49182437061179357
EPIC201351994,0.00028200940766970133,0.025678286303096404,0.9740397042892364
KIC7265189,6.415538939445258e-06,0.43732939052850456,0.5626641939325554
EPIC211125311,0.00177524495170532,0.08452815670360499,0.9136965983446911
KIC11498043,1.6233403410312525e-05,0.7278240702856331,0.2721596963109574
KIC11196191,9.275565332691365e-07,0.24327411392506718,0.7567249585184005
KIC12119739,7.908197548155292e-06,0.01944090980505616,0.9805511819973924
KIC10297802,0.0006074032514223243,0.281133907292777,0.7182586894558023
KIC5534806,6.3402182278000455e-06,0.6377102673391326,0.3622833924426393
KIC9278376,6.790524710661749e-06,0.35898058772784247,0.641012621747447
KIC3658812,1.2743304482568855e-06,0.5772064705093645,0.42279225516018637
KIC9430786,0.03147776274886991,0.36686004614380124,0.6016621911073274
KIC8545770,7.703841436015551e-05,0.4219350289219709,0.5779879326636682
KIC8683589,1.1077838918755514e-07,0.7087074633505086,0.29129242587110327
