ID,BART_weight,HBNN_weight,GP_weight
CD_Tau B,0.2050289939501442,0.3658466231909775,0.4291243828588788
KIC6612225,0.1656375474224708,0.09196907984407465,0.7423933727334552
KIC7591963,0.1523720442120754,0.19921959330420022,0.6484083624837276
KIC12253255,0.12185265804718225,0.1503178029155702,0.7278295390372458
Tyc_5227-1023-1_A,0.14633369849958058,0.09322201354819871,0.760444287952224
KIC10355856,0.29846570081064905,0.20783773661780153,0.49369656257154937
KIC9641837,0.1659037172607702,0.10684595580431293,0.727250326934916
KIC8493800,0.22375436312321612,0.33699223201874734,0.43925340485803543
KIC5450445,0.16123269245218555,0.2119500343938694,0.6268172731539436
TIC369605666_A,0.1940158003465925,0.18239996949367265,0.6235842301597353
EPIC204506926,0.0424545736363901,0.28834897147777333,0.6691964548858362
KIC8499940,0.20100392714640808,0.2636107847666025,0.5353852880869904
KIC12069449,0.07187819986594422,0.13495900825512852,0.7931627918789274
KIC7019341,0.039919014068383545,0.2698968453527303,0.6901841405788864
KIC9955598,0.015442507368341836,0.05230463359629646,0.9322528590353643
KIC12117868,0.27756011887800164,0.23727324017237308,0.48516664094962686
KIC6593461,0.06481112367660324,0.26857307475437975,0.6666158015690177
GJ_22_A,0.0009316262946362494,0.003332935354377726,0.9957354383509872
KIC12735580,0.15969360093827353,0.2258491145989193,0.6144572844628051
UCAC4_555-031577_B,0.07339828215799393,0.06761328048413258,0.8589884373578756
KIC11971746,0.09708679398892163,0.29555146744607025,0.6073617385650077
Tyc_5227-1023-1_B,0.05345221773265025,0.03727688810527014,0.9092708941620803
TYC_1332-131-1_B,0.2896779751099749,0.30324713608226267,0.40707488880776227
KIC5950854,0.15722467551077177,0.1350645773964489,0.707710747092777
KIC8241455,0.17616173583712974,0.11219768917302451,0.7116405749898461
ASAS_J060505+2032.1_A,0.32643740092985823,0.1347196111502747,0.5388429879198678
KIC4756112,0.11568520463712523,0.06463929392334268,0.8196755014395343
KIC8524425,0.05276824400211842,0.15375010167706532,0.7934816543208177
KIC9455860,0.34171030070289415,0.24177974375801128,0.416509955539095
KIC4914923,0.08861350680950186,0.2195543241854653,0.6918321690050326
EPIC206289767,0.16406564380340263,0.17520904763907286,0.660725308557526
LINEAR_23079661_A,0.0023229106086179387,0.007560585774781714,0.9901165036166019
KIC4586099,0.24556863155258524,0.15313252751588807,0.601298840931526
EPIC219568666_A,0.1451161488995389,0.23650643538199753,0.6183774157184633
KIC8494142,0.18031283248846694,0.2537092729660187,0.5659778945455148
KIC10717090,0.07044052895363191,0.28742054555629487,0.6421389254900722
KIC12011630,0.11837787243911757,0.1254275074720247,0.7561946200888572
KOI-126_A,0.06739126006344344,0.16416050628406964,0.7684482336524875
KIC11453915,0.24581319653583092,0.17315363598920702,0.5810331674749623
47_Tuc_E32_A,0.09363623863011722,0.06588390646381997,0.8404798549060635
KIC3344897,0.21601227491542066,0.13817939210141061,0.6458083329831673
