ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	eFe/H1	eFe/H2	Ref	M/H	eM/H1	eM/H2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	logTeff	elogTeff1	elogTeff2
KIC8543278_A	0.827	0.007	0.007	0.746	0.004	0.004	5270.0	90.0	90.0	-0.166	0.028	0.028	LAMOST_DR11	NA	NA	NA	4.611	0.004	0.004	0.0	0.39	0.05	0.04	0.0	MS	K0	18.64	0.05	0.040021459	True	True	Ozdarcan24	EB	3	-0.4089353929735008	0.052388069459688213	0.04699656267622354	3.7218106152125467	0.007354174480223463	0.007480855467313585
KIC9762519_A	0.92	0.02	0.02	0.916	0.008	0.008	5750.0	90.0	90.0	-0.447	0.028	0.028	LAMOST_DR11	NA	NA	NA	4.48	0.005	0.005	0.0	0.83	0.1	0.09	0.0	MS	G7	18.9	0.1	0.048465608	True	True	Ozdarcan24	EB	3	-0.08092190762392612	0.04940485617786121	0.0498463726450977	3.7596678446896306	0.0067450024227690974	0.006851413501359094
KIC11769146_A	1.001	0.007	0.007	0.968	0.002	0.002	5800.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.467	0.001	0.001	0.0	0.95	0.09	0.08	0.0	MS	NA	222.4	0.5	0.004352518	True	True	OzdarcanFeb25	EB	3	-0.022276394711152253	0.03930973400993262	0.03820435267022922	3.7634279935629373	0.011088972165612443	0.011379545743498642
KIC11769146_B	0.846	0.006	0.006	0.785	0.002	0.002	5180.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.575	0.001	0.001	0.0	0.4	0.05	0.04	0.0	MS	NA	222.4	0.5	0.003529676	True	True	OzdarcanFeb25	EB	3	-0.3979400086720376	0.05115252244738128	0.045757490560675074	3.714329759745233	0.012397449281339235	0.012761774689305838
KIC8610483_A	0.92	0.02	0.02	1.461	0.01	0.01	5700.0	150.0	150.0	-0.25	0.25	0.25	NA	NA	NA	NA	4.07	0.004	0.004	0.0	2.0	0.2	0.2	0.0	MS	NA	68.7	0.4	0.021266376	True	True	OzdarcanFeb25	EB	3	0.3010299956639812	0.041392685158225084	0.04575749056067513	3.7558748556724915	0.011281010409688985	0.011581872549815131
KIC8610483_B	0.92	0.02	0.02	1.329	0.009	0.009	5751.0	150.0	150.0	-0.25	0.25	0.25	NA	NA	NA	NA	4.153	0.004	0.004	0.0	1.7	0.2	0.2	0.0	MS	NA	68.7	0.4	0.019344978	True	True	OzdarcanFeb25	EB	3	0.2304489213782739	0.048304679574555004	0.054357662322592676	3.759743367597725	0.011182247041274351	0.011477794928984153
KIC8868907_A	1.032	0.005	0.005	1.318	0.002	0.002	5800.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.2115	0.0009	0.0009	0.0	1.8	0.2	0.2	0.0	MS	NA	148.6	0.2	0.008869448	True	True	OzdarcanFeb25	EB	3	0.25527250510330607	0.04575749056067513	0.05115252244738128	3.7634279935629373	0.011088972165612443	0.011379545743498642
KIC8868907_B	0.75	0.003	0.003	0.731	0.001	0.001	4872.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.5851	0.0006	0.0006	0.0	0.27	0.03	0.03	0.0	MS	NA	148.6	0.2	0.004919246	True	True	OzdarcanFeb25	EB	3	-0.5686362358410126	0.04575749056067513	0.05115252244738133	3.687707279624819	0.013169428752084489	0.013581296882110738
KIC9948002_A	1.25	0.03	0.03	1.82	0.01	0.01	6100.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.015	0.004	0.004	0.0	4.2	0.4	0.4	0.0	MS	NA	115.1	0.8	0.015812337	True	True	OzdarcanFeb25	EB	3	0.6232492903979004	0.03950854128367365	0.04346569378109022	3.785329835010767	0.010550182333308289	0.010812869282217363
KIC9948002_B	0.75	0.01	0.01	0.707	0.005	0.005	4734.0	150.0	150.0	0.0	0.25	0.25	NA	NA	NA	NA	4.613	0.004	0.004	0.0	0.22	0.03	0.03	0.0	MS	NA	115.1	0.8	0.006142485	True	True	OzdarcanFeb25	EB	3	-0.6575773191777937	0.05551732784983132	0.06366907986937731	3.675228253593064	0.013547401679780968	0.013983644633730474
TIC17303250_A	0.714	0.004	0.004	0.768	0.004	0.004	5135.0	80.0	80.0	-0.04	0.15	0.15	NA	NA	NA	NA	4.38	0.28	0.28	0.0	0.36947	0.02388	0.02282	1.0	MS	K1	17.46	0.03	0.043986254	True	True	Pan25	EB	3	-0.43242081941637184	0.027199973921521625	0.027687976048837604	3.710540447933297	0.006713864829252625	0.00681928800627718
TIC17303250_B	0.696	0.004	0.004	0.752	0.004	0.004	5070.0	135.0	135.0	-0.06	0.15	0.15	NA	NA	NA	NA	4.46	0.28	0.28	0.0	0.33664	0.03748	0.03463	1.0	MS	K2	17.46	0.03	0.043069874	True	True	Pan25	EB	3	-0.47283428186237375	0.04584520753576027	0.047144394806576395	3.705007959333336	0.01141277451321887	0.01172080232768069
TIC196817076_A	0.989	0.001	0.001	0.788	0.005	0.005	5285.0	150.0	150.0	-0.05	0.15	0.15	NA	NA	NA	NA	4.28	0.27	0.27	0.0	0.43644	0.052	0.0478	1.0	MS	K0	30.15	0.15	0.026135987	True	True	Pan25	EB	3	-0.36007545289766324	0.04888667546768233	0.050377049641281424	3.723044991643445	0.012154556778868564	0.012504543710147864
TIC196817076_B	0.818	0.011	0.011	0.762	0.005	0.005	5200.0	155.0	155.0	0.02	0.13	0.13	NA	NA	NA	NA	4.14	0.39	0.39	0.0	0.38249	0.04795	0.04389	1.0	MS	K1	30.15	0.15	0.025273632	True	True	Pan25	EB	3	-0.4173799147628879	0.05129253748647927	0.05293313146419565	3.716003343634799	0.012756131533075532	0.013142173061869489
TIC219488423_A	0.565	0.016	0.016	0.564	0.007	0.007	4870.0	90.0	90.0	-0.55	0.12	0.12	NA	NA	NA	NA	4.55	0.15	0.15	0.0	0.1612	0.0129	0.01225	1.0	MS	K3	25.95	0.13	0.021734104	True	True	Pan25	EB	3	-0.7926349625309281	0.0334337336482593	0.034324529918009494	3.6875289612146345	0.007952715275563182	0.008101064602515695
TIC219488423_B	0.555	0.016	0.016	0.564	0.006	0.006	4680.0	120.0	120.0	-0.54	0.13	0.13	NA	NA	NA	NA	4.6	0.18	0.18	0.0	0.13748	0.01494	0.01388	1.0	MS	K4	25.95	0.13	0.021734104	True	True	Pan25	EB	3	-0.8617604765348124	0.044802433825452126	0.04622105271239063	3.670245853074124	0.010995384301462963	0.01128101040968943
TIC252991035_A	0.736	0.009	0.009	0.741	0.005	0.005	5540.0	140.0	140.0	-0.21	0.15	0.15	NA	NA	NA	NA	4.3	0.13	0.13	0.0	0.46598	0.04932	0.04578	1.0	MS	G8	17.54	0.06	0.042246294	True	True	Pan25	EB	3	-0.3316327229581455	0.04369286541922024	0.044911228971920736	3.74350976472843	0.010838570982588891	0.011116004905461274
TIC252991035_B	0.724	0.009	0.009	0.688	0.005	0.005	5370.0	130.0	130.0	-0.2	0.14	0.14	NA	NA	NA	NA	4.44	0.12	0.12	0.0	0.35462	0.03598	0.03351	1.0	MS	G9	17.54	0.06	0.039224629	True	True	Pan25	EB	3	-0.450236774531214	0.0419690134830496	0.04310939490323523	3.7299742856995555	0.010388403794688195	0.010642998715828966
TIC344753509_A	0.743	0.005	0.005	0.729	0.006	0.006	5520.0	120.0	120.0	-0.11	0.12	0.12	NA	NA	NA	NA	4.39	0.09	0.09	0.0	0.44454	0.0406	0.03812	1.0	MS	G8	18.49	0.04	0.039426717	True	True	Pan25	EB	3	-0.35208915483394604	0.03795623870161163	0.0389357736561422	3.741939077729199	0.009340026254143208	0.009545317906230366
TIC344753509_B	0.743	0.005	0.005	0.756	0.005	0.005	5175.0	155.0	155.0	-0.1	0.1	0.1	NA	NA	NA	NA	4.49	0.12	0.12	0.0	0.3693	0.04653	0.04258	1.0	MS	K2	18.49	0.04	0.040886966	True	True	Pan25	EB	3	-0.43262069234902123	0.05153651059234088	0.05320358724416252	3.7139103541289553	0.01281685489761708	0.013206636983936093
KIC10003270	1.416	0.20746566	0.103232747	2.362	0.114947814	0.098478424	6594.0	69.0	69.0	-0.181	0.1	0.1	NA	NA	NA	NA	3.848	0.022135944	0.023086793	NA	9.847	0.935283685	0.935283685	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9933039379194745	0.03940681613679853	0.04334258468486396	3.8191489428071344	0.0045208704610022465	0.004568426796815572
KIC10016239	1.264	0.054037024	0.05964059	1.298	0.024698178	0.025553865	6482.0	51.0	51.0	-0.005	0.1	0.1	NA	NA	NA	NA	4.312	0.01077033	0.01077033	NA	2.567	0.21132721	0.21132721	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.40942586867144337	0.034357523604541085	0.03731090317030378	3.811709026696191	0.0034036314936214396	0.003430517113423015
KIC10019747	1.168	0.050990195	0.055605755	1.7	0.029206164	0.030805844	5769.0	65.0	65.0	0.204	0.1	0.1	NA	NA	NA	NA	4.044	0.010630146	0.010630146	NA	2.721	0.231861813	0.231861813	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4347285417797577	0.035514581698763814	0.03867953420865933	3.7611005389581424	0.0048658858275714145	0.004921022114333429
KIC10024648	1.444	0.087692645	0.137295302	2.0	0.050447993	0.060207973	6409.0	157.0	157.0	-0.006	0.1	0.1	NA	NA	NA	NA	3.994	0.014317821	0.016155494	NA	5.875	0.50241565	0.50241565	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7690078709437739	0.035636852240553685	0.03882462826898936	3.8067902715840667	0.01051060680925442	0.010771302236917357
KIC10025841	1.121	0.133195345	0.096648849	1.521	0.094556861	0.085094066	5738.0	187.0	187.0	0.197	0.1	0.1	NA	NA	NA	NA	4.127	0.036221541	0.039204592	NA	3.181	0.271735078	0.271735078	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.5025636691073634	0.035599587905117525	0.03878039855673798	3.7587605439099794	0.013927810772162097	0.014389316578118816
KIC10070754	1.201	0.055217751	0.056859476	1.284	0.028635642	0.028635642	6550.0	58.0	58.0	-0.21	0.099	0.099	NA	NA	NA	NA	4.299	0.014866069	0.014866069	NA	2.492	0.206873468	0.206873468	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.396548037987132	0.034634485903385304	0.03763778516640465	3.816241299991783	0.0038287343205425373	0.0038627888375888375
KIC10074716	1.217	0.074249579	0.092086915	1.465	0.046518813	0.045617979	6064.0	91.0	91.0	0.11	0.1	0.1	NA	NA	NA	NA	4.189	0.019313208	0.020248457	NA	2.686	0.224793258	0.224793258	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4291060083326965	0.034905352001921686	0.03795791224931283	3.782759192623997	0.006468864643337735	0.006566677876925109
KIC10079226	1.147	0.047010637	0.046097722	1.158	0.017088007	0.017088007	6078.0	50.0	50.0	0.106	0.099	0.099	NA	NA	NA	NA	4.37	0.007615773	0.007615773	NA	1.666	0.139281472	0.139281472	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.22167499707076876	0.03486992784470444	0.03791602092083626	3.7837606957439243	0.0035580608806231595	0.0035874521013301575
KIC10081026	1.354	0.078102497	0.074404301	2.341	0.092282176	0.086284413	6503.0	61.0	61.0	-0.244	0.101	0.101	NA	NA	NA	NA	3.83	0.02236068	0.02236068	NA	10.56	0.96611297	0.96611297	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.0236639181977936	0.038018953685335255	0.04166931794497153	3.8131137540078988	0.004054818373156799	0.004093033524226186
KIC10118942	1.184	0.061717096	0.060959003	2.14	0.060835845	0.059933296	6362.0	61.0	61.0	-0.325	0.072111026	0.072111026	NA	NA	NA	NA	3.85	0.016492423	0.016492423	NA	6.26	0.579917862	0.579917862	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7965743332104297	0.038476553261975965	0.04221971724901796	3.8035936647713444	0.004144257242756133	0.004184185156217435
KIC10129349	1.381	0.057801384	0.057008771	1.534	0.041146081	0.039357337	6699.0	56.0	56.0	0.045	0.1	0.1	NA	NA	NA	NA	4.206	0.017720045	0.017720045	NA	4.248	0.367732675	0.367732675	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6281845080734126	0.036056140182089136	0.03932286140366548	3.8260099777911005	0.0036153755669490195	0.00364572534955121
KIC10147635	1.467	0.055470713	0.046872167	2.688	0.044654227	0.041400483	6155.0	66.0	66.0	-0.035	0.1	0.1	NA	NA	NA	NA	3.746	0.006708204	0.006708204	NA	9.718	0.857439331	0.857439331	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9875768947269874	0.03672152340669621	0.04011569115270297	3.789228057267335	0.004632144075334743	0.004682083212812493
KIC10186764	1.305	0.062968246	0.069814039	1.709	0.065192024	0.06239391	6488.0	74.0	74.0	-0.167	0.102	0.102	NA	NA	NA	NA	4.087	0.023194827	0.025179357	NA	3.867	0.346675422	0.346675422	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5873741720730654	0.03728690692959202	0.04079146429502034	3.8121108412030997	0.0049253848469290595	0.004981885610678027
KIC10214328	1.23	0.085146932	0.063031738	1.765	0.053907328	0.051662365	6923.0	80.0	80.0	-0.584	0.102	0.102	NA	NA	NA	NA	4.033	0.0234094	0.020615528	NA	6.189	0.470228183	0.470228183	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.791620482692814	0.03180341385161578	0.03431771445437559	3.840294331611436	0.004989794736555364	0.005047791615125252
KIC10215584	1.068	0.06060528	0.06382006	1.139	0.029068884	0.029068884	5995.0	57.0	57.0	-0.015	0.1	0.1	NA	NA	NA	NA	4.352	0.017088007	0.017088007	NA	1.78	0.157131504	0.157131504	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.250420002308894	0.036739101901683835	0.04013667273245189	3.7777891874348675	0.0041097319162815005	0.004148994174841825
KIC10273246	1.287	0.050990195	0.054451814	2.147	0.029	0.032015621	6342.0	59.0	59.0	-0.262	0.1	0.1	NA	NA	NA	NA	3.883	0.00781025	0.00781025	NA	6.403	0.567072116	0.567072116	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8063835018241675	0.0368537697342195	0.040273585253604804	3.80222623769107	0.004021589504720424	0.00405917797513089
KIC10319352	1.077	0.062201286	0.06060528	1.483	0.02884441	0.036674242	5659.0	63.0	63.0	0.197	0.099	0.099	NA	NA	NA	NA	4.128	0.017464249	0.016552945	NA	2.162	0.191534916	0.191534916	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.3348556896172915	0.03686495607340279	0.0402869459043671	3.752739693935328	0.004808159533916001	0.004861988115537841
KIC10322381	1.138	0.068796802	0.06463745	1.401	0.066098411	0.059464275	6464.0	63.0	63.0	-0.361	0.1	0.1	NA	NA	NA	NA	4.199	0.028071338	0.029068884	NA	2.627	0.213321387	0.213321387	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.4194600727860702	0.0339074111707201	0.03678063050971081	3.8105013477665297	0.0042122649294471515	0.004253520570739244
KIC10324098	1.326	0.172754161	0.073817342	2.11	0.081394103	0.06080296	6370.0	68.0	68.0	-0.118	0.101	0.101	NA	NA	NA	NA	3.912	0.016763055	0.015811388	NA	6.862	0.611014165	0.611014165	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8364507137201546	0.037045091736269464	0.040502198946019696	3.8041394323353503	0.004611540014244575	0.004661033497369349
KIC10351059	1.47	0.072917762	0.072249567	1.819	0.045793013	0.04494441	6530.0	58.0	58.0	0.16	0.1	0.1	NA	NA	NA	NA	4.085	0.013928388	0.014866069	NA	5.568	0.459300526	0.459300526	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7456992266025056	0.03442361967369845	0.037388871115839106	3.814913181275074	0.0038404092226427267	0.003874672670857837
KIC10385708	1.227	0.128160056	0.054561891	1.766	0.048846699	0.040706265	6036.0	55.0	55.0	0.121	0.1	0.1	NA	NA	NA	NA	4.033	0.017888544	0.015264338	NA	3.7	0.318249775	0.318249775	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.568201724066995	0.03583520499349535	0.03906019647355019	3.7807492311035524	0.003939368397869014	0.003975428691445515
KIC10398597	1.47	0.077935871	0.112538882	2.015	0.078447435	0.071784399	6412.0	65.0	65.0	0.112	0.1	0.1	NA	NA	NA	NA	3.991	0.024186773	0.024186773	NA	6.768	0.567435483	0.567435483	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8304603500309671	0.034965551686135576	0.03802911932991171	3.8069935136821074	0.004380383371785701	0.004425015368151097
KIC10462940	1.239	0.050606324	0.052201533	1.271	0.017492856	0.017492856	6265.0	48.0	48.0	0.112	0.099	0.099	NA	NA	NA	NA	4.322	0.007211103	0.007211103	NA	2.189	0.183679028	0.183679028	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.3402457615679317	0.034993230000999076	0.03806186580277915	3.796921075330169	0.0033147139971849704	0.0033402079620130642
KIC10491771	1.299	0.055154329	0.05375872	1.511	0.043081318	0.041231056	6601.0	48.0	48.0	-0.101	0.1	0.1	NA	NA	NA	NA	4.192	0.018973666	0.018973666	NA	3.72	0.300924684	0.300924684	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5705429398818975	0.033782998520805574	0.036634272263737166	3.819609732751585	0.003146600199805505	0.003169564795446167
KIC10518551	1.25	0.052325902	0.057489129	2.08	0.036619667	0.038275318	6242.0	60.0	60.0	-0.267	0.101	0.101	NA	NA	NA	NA	3.898	0.008944272	0.009848858	NA	7.12	0.615406327	0.615406327	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8524799936368563	0.03600313770675978	0.0392598212689258	3.795323764329314	0.004154634508667154	0.004194763602027862
KIC10610027	1.329	0.062625873	0.055154329	1.48	0.057567352	0.052810984	6704.0	58.0	58.0	-0.041	0.1	0.1	NA	NA	NA	NA	4.222	0.025317978	0.026305893	NA	5.015	0.10287895	0.10287895	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7002709373564369	0.008819072219593327	0.009001876719403001	3.82633400562222	0.003741160807530175	0.0037736686795279972
KIC10655953	1.262	0.048332184	0.050159745	1.267	0.026925824	0.026	6594.0	61.0	61.0	-0.073	0.099	0.099	NA	NA	NA	NA	4.333	0.012369317	0.013341664	NA	2.301	0.193171469	0.193171469	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.36191661866864344	0.035009688325002675	0.03808133995990509	3.8191489428071344	0.0039991170035595935	0.004036284617321861
KIC10717090	1.22	0.095	0.120880106	1.546	0.0585235	0.059363288	5817.0	74.0	74.0	0.238	0.1	0.1	NA	NA	NA	NA	4.141	0.02236068	0.024166092	NA	2.651	0.221827032	0.221827032	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.4234097277330934	0.03489975091834063	0.03795128811385173	3.7646990637983677	0.005489958937625605	0.005560247517201411
KIC10727922	1.212	0.065855903	0.070007142	1.917	0.075643903	0.072917762	6319.0	66.0	66.0	-0.304	0.1	0.1	NA	NA	NA	NA	3.954	0.023345235	0.02433105	NA	4.764	0.413800752	0.413800752	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.67797175281074	0.03617358143569105	0.039462603827316034	3.8006483553639883	0.004512546235445836	0.004559926683319837
KIC10730618	1.368	0.056727418	0.055226805	1.777	0.024083189	0.024083189	6422.0	54.0	54.0	-0.006	0.1	0.1	NA	NA	NA	NA	4.074	0.007211103	0.007211103	NA	4.894	0.397201754	0.397201754	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6896639650157704	0.03389035651976191	0.03676056212972156	3.8076703012304836	0.0036365388508525776	0.003667246500870913
KIC10731424	1.437	0.08232861	0.076380626	2.55	0.09749359	0.087817994	6432.0	65.0	65.0	-0.129	0.101	0.101	NA	NA	NA	NA	3.782	0.018248288	0.019235384	NA	10.5	0.9424602	0.9424602	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	1.021189299069938	0.03733011143726972	0.04084318386363395	3.808346035740395	0.004366831024973816	0.004411185876552981
KIC10732098	1.121	0.055946403	0.060373835	1.778	0.051894123	0.050990195	5796.0	67.0	67.0	-0.01	0.1	0.1	NA	NA	NA	NA	3.987	0.01456022	0.015524175	NA	3.341	0.28117105	0.28117105	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.5238764756381313	0.03509247953844341	0.03817932632892196	3.763128376799137	0.004991517385660504	0.00504955454952416
KIC10794845	1.142	0.054644304	0.055470713	1.143	0.048052055	0.04414748	6398.0	55.0	55.0	-0.195	0.1	0.1	NA	NA	NA	NA	4.378	0.029427878	0.032388269	NA	1.717	0.140750471	0.140750471	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.23477029516091652	0.034217084924371866	0.0371453253515352	3.806044235748088	0.003717429359036739	0.003749524350624256
KIC10873176	1.109	0.054083269	0.050803543	2.021	0.039357337	0.038470768	6517.0	89.0	89.0	-0.837	0.104	0.104	NA	NA	NA	NA	3.871	0.012529964	0.012529964	NA	6.273	0.53509904	0.53509904	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.7974752875373343	0.03555057743176859	0.03872223977526312	3.8140477209955996	0.005890848359795697	0.005971852904292696
KIC10923629	1.688	0.078771822	0.213459598	2.578	0.043185646	0.099297533	6195.0	87.0	87.0	0.157	0.1	0.1	NA	NA	NA	NA	3.84	0.009899495	0.02118962	NA	9.692	0.806334524	0.806334524	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9864134054654686	0.03470700175619157	0.03772344639878755	3.792041310712082	0.006056621350404079	0.006142282327698645
KIC10963065	1.131	0.044407207	0.044407207	1.242	0.017029386	0.017804494	6316.0	45.0	45.0	-0.146	0.072111026	0.072111026	NA	NA	NA	NA	4.303	0.006403124	0.007211103	NA	1.87	0.154763396	0.154763396	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.27184160653649897	0.034532674438813304	0.037517570365246444	3.8004421213362565	0.0030832742402759905	0.0031053205609068435
KIC10971974	1.057	0.059539903	0.058668561	1.19	0.033837849	0.032893768	6030.0	58.0	58.0	-0.077	0.102	0.102	NA	NA	NA	NA	4.311	0.018681542	0.018681542	NA	1.647	0.136094551	0.136094551	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.21669359916975436	0.034480773668432135	0.03745631170853991	3.780317312140151	0.004157331622365312	0.004197513087163429
KIC10972252	1.338	0.065069194	0.063702433	2.285	0.053600373	0.052009614	6237.0	60.0	60.0	-0.136	0.101	0.101	NA	NA	NA	NA	3.845	0.012529964	0.012529964	NA	8.655	0.740800397	0.740800397	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9372670722114126	0.03566670990413401	0.03886007285856974	3.794975744051132	0.004157949250930937	0.004198142713438102
KIC10972873	1.177	0.048764741	0.055036352	1.861	0.034058773	0.03748333	5928.0	64.0	64.0	-0.057	0.101	0.101	NA	NA	NA	NA	3.968	0.00781025	0.008602325	NA	3.488	0.305307643	0.305307643	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.5425764762605296	0.036441589811429864	0.03978181505530698	3.7729081949712717	0.00466360972013824	0.004714233338200202
KIC11027406	1.066	0.064621978	0.060926185	1.357	0.029966648	0.029068884	6250.0	94.0	94.0	-0.279	0.099	0.099	NA	NA	NA	NA	4.2	0.012083046	0.01118034	NA	2.054	0.177470422	0.177470422	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.31260043926125936	0.035990695407415674	0.03924502507600108	3.7958800173440754	0.00648315696547197	0.006581406184634542
KIC11075448	1.326	0.059413803	0.057280014	1.564	0.047434165	0.04554119	6470.0	68.0	68.0	0.029	0.1	0.1	NA	NA	NA	NA	4.171	0.019646883	0.020615528	NA	4.039	0.31044264	0.31044264	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6062738531699883	0.03215975461658582	0.034733024520342215	3.8109042806687006	0.004540635575649432	0.004588610860587039
KIC11083308	1.305	0.082462113	0.076550637	2.084	0.082734515	0.076537572	6234.0	65.0	65.0	-0.042	0.1	0.1	NA	NA	NA	NA	3.915	0.022561028	0.022561028	NA	6.828	0.577672496	0.577672496	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.834293512442696	0.035270989717801515	0.03839073838604856	3.794766797940821	0.004504810409051707	0.0045520276968415985
KIC11127479	1.162	0.057245087	0.060835845	1.372	0.023706539	0.024596748	5998.0	57.0	57.0	0.2	0.072111026	0.072111026	NA	NA	NA	NA	4.228	0.01	0.010816654	NA	2.257	0.193984784	0.193984784	NA	MS	G	NA	NA	NA	NA	NA	serenelli17	A	1	0.35353155907776207	0.03580905603178264	0.03902912790515978	3.7780064614235083	0.004107686055562887	0.0041469090468213565
KIC11138101	1.305	0.062936476	0.062225397	2.332	0.081344945	0.076694198	6218.0	58.0	58.0	-0.219	0.101	0.101	NA	NA	NA	NA	3.817	0.020396078	0.021377558	NA	8.626	0.71597627	0.71597627	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.9358094538099329	0.03462930597108127	0.03763166743076496	3.793650717707173	0.004032217207726063	0.004070005542747612
KIC11188219	1.153	0.062128898	0.062968246	1.344	0.035468296	0.034539832	6024.0	62.0	62.0	0.089	0.1	0.1	NA	NA	NA	NA	4.242	0.017464249	0.017464249	NA	2.057	0.17333814	0.17333814	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.313234291694724	0.03513641942673634	0.03823134733351513	3.7798849631926443	0.004446984829503897	0.004492991496032328
KIC11389393	1.403	0.082758685	0.142270868	1.905	0.072111026	0.075471849	6174.0	66.0	66.0	0.14	0.1	0.1	NA	NA	NA	NA	4.019	0.015297059	0.016278821	NA	4.74	0.376421965	0.376421965	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.6757783416740851	0.033188013036752895	0.0359355947008142	3.7905666251460763	0.004617964536347774	0.004667596761692927
KIC11389437	1.192	0.101921538	0.048826222	1.69	0.047010637	0.035510562	6158.0	53.0	53.0	-0.023	0.099	0.099	NA	NA	NA	NA	4.059	0.0117047	0.01077033	NA	3.883	0.311500816	0.311500816	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.5891673905460476	0.03351289267437818	0.03631683531111651	3.789439684567179	0.0037218446783717773	0.003754016286277917
KIC11454149	1.141	0.055803226	0.056612719	1.153	0.030083218	0.029154759	6435.0	52.0	52.0	-0.233	0.1	0.1	NA	NA	NA	NA	4.37	0.016763055	0.017720045	NA	1.866	0.155988512	0.155988512	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.2709116394104812	0.03486704439188926	0.037912611381924255	3.8085485512404054	0.0034953466898213215	0.0035237068106002134
KIC11460626	1.286	0.055865911	0.058796258	2.172	0.069641941	0.06685058	6176.0	62.0	62.0	-0.144	0.099	0.099	NA	NA	NA	NA	3.872	0.019416488	0.019416488	NA	6.979	0.623290105	0.623290105	NA	MS	F	NA	NA	NA	NA	NA	serenelli17	A	1	0.8437931983259126	0.03715124002677095	0.04062913261562484	3.7907072873276797	0.004338083093445189	0.0043818529376098425
