ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	eFe/H1	eFe/H2	Ref	M/H	eM/H1	eM/H2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	logR	elogR1	elogR2
KIC10069570	1.34	0.0516	0.0516	10.5248	0.1823	0.1823	4705.9165	43.9802	43.9802	-0.1395	0.058	0.058	NA	NA	NA	NA	2.5218	0.0039	0.0039	0.0	48.94398	2.95621	2.46582	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6896992821746952	0.02546966557357999	0.022450355513249365	1.0222138518025607	0.0074580070271828	0.007588322235010825
KIC10082360	1.2876	0.0497	0.0497	14.0955	0.2446	0.2446	4585.623	42.8947	42.8947	-0.3347	0.058	0.058	NA	NA	NA	NA	2.2448	0.0039	0.0039	0.0	70.03	2.72	2.66	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8452841263479915	0.016548871309953306	0.01681757899531311	1.14908048591103	0.007471693963063908	0.007602492125387439
KIC10082936	1.0893	0.0417	0.0417	17.0164	0.2928	0.2928	4420.537	45.0029	45.0029	-0.4692	0.058	0.058	NA	NA	NA	NA	2.0006	0.004	0.004	0.0	99.61625	4.93826	5.24511	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9983301889225569	0.02101258209884138	0.023490987580502054	1.2308676858598215	0.007409310171879513	0.0075379144407998755
KIC10087268	1.2052	0.0505	0.0505	15.5405	0.2907	0.2907	4619.756	56.0406	56.0406	-0.1529	0.058	0.058	NA	NA	NA	NA	2.1274	0.0048	0.0048	0.0	103.7	11.6	6.67	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.015778756389041	0.04605055090565813	0.02887272500831961	1.191464987679031	0.008048847816688909	0.008200839698911722
KIC10088162	1.6797	0.4825	0.4825	74.411	10.1385	10.1385	3795.46	33.169	33.169	-0.0861	0.058	0.058	NA	NA	NA	NA	0.9058	0.0173	0.0173	0.0	1035.20573	81.20574	265.29112	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	3.01502666720841	0.0327976225681601	0.12858410627257744	1.8716371410052821	0.05547390265073715	0.0636119480640962
KIC10090231	1.4496	0.4162	0.4162	63.9532	8.712	8.712	4324.702	49.1691	49.1691	-1.287	0.058	0.058	NA	NA	NA	NA	0.971	0.0175	0.0175	0.0	1288.97359	59.86467	332.29522	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	3.1102440191107585	0.019715857172886153	0.1294780642093234	1.805862279972961	0.05546419324682139	0.06359917582093355
KIC10090568	1.1876	0.046	0.046	7.6082	0.1322	0.1322	4506.6387	39.7653	39.7653	0.3905	0.058	0.058	NA	NA	NA	NA	2.7519	0.0038	0.0038	0.0	21.51144	2.96989	1.05383	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3326694835218893	0.056165524558278834	0.021814588478126007	0.8812819205637847	0.007481483698446922	0.0076126278569903505
KIC10093888	1.3811	0.0544	0.0544	27.8859	0.4914	0.4914	4085.152	37.6148	37.6148	-0.025	0.058	0.058	NA	NA	NA	NA	1.6641	0.0038	0.0038	0.0	226.7	24.8	15.0	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.3554515201265174	0.0450864692654287	0.0297306621071054	1.4453846656368388	0.007586405862223478	0.0077212874666798825
KIC10095409	1.5987	0.0615	0.0615	11.6668	0.2021	0.2021	4719.239	44.1763	44.1763	-0.1068	0.058	0.058	NA	NA	NA	NA	2.5088	0.0039	0.0039	0.0	60.82556	2.6976	3.06718	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7840861160211103	0.018845978190554336	0.022471112327381304	1.0669517529677588	0.0074587177924818615	0.007589058057858811
KIC10096476	1.4487	0.0555	0.0555	6.0847	0.1051	0.1051	4900.136	54.6125	54.6125	-0.0962	0.058	0.058	NA	NA	NA	NA	3.0323	0.0043	0.0043	0.0	19.23116	1.53182	1.06986	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2840054811394137	0.033284204485801494	0.024858548704383088	0.7842391706422734	0.007437446019262328	0.0075670374235917715
KIC10120040	1.3282	0.0555	0.0555	10.497	0.1961	0.1961	4695.7744	43.9304	43.9304	-0.18	0.058	0.058	NA	NA	NA	NA	2.5202	0.0042	0.0042	0.0	48.94	1.75	1.62	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6896639650157703	0.015258326207631345	0.014619229059877448	1.0210651972025688	0.008038431085962028	0.008190026093699565
KIC10122158	1.3232	0.0506	0.0506	4.8269	0.0834	0.0834	4946.6636	57.8446	57.8446	-0.1227	0.058	0.058	NA	NA	NA	NA	3.1941	0.0044	0.0044	0.0	12.15	0.17	0.2	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.084576277934331	0.006034429894075544	0.007208372650174599	0.6836683015329956	0.00743972508374835	0.0075693966162946325
KIC10123207	0.9532	0.0361	0.0361	4.4866	0.0767	0.0767	4862.592	57.3671	57.3671	-0.4606	0.058	0.058	NA	NA	NA	NA	3.1151	0.0044	0.0044	0.0	11.93	0.2	0.22	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.0766404436703418	0.007220357196231042	0.008083548597978663	0.651917352007694	0.007361669046749841	0.007488610598947232
KIC10123890	0.9848	0.041	0.041	5.4603	0.1018	0.1018	4856.8276	53.6093	53.6093	-0.3881	0.058	0.058	NA	NA	NA	NA	2.9587	0.0046	0.0046	0.0	15.25	0.43	0.43	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1832698436828046	0.012076214665615037	0.012421640039495196	0.7372165043833732	0.00802228831768792	0.00817326933483653
KIC10124436	1.4218	0.0547	0.0547	10.0933	0.1749	0.1749	4701.886	43.8427	43.8427	-0.097	0.058	0.058	NA	NA	NA	NA	2.5845	0.0039	0.0039	0.0	44.85899	2.91997	2.25775	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6518494912183121	0.027387201052457177	0.022427250863949588	1.004033181844175	0.007461137256367545	0.007591562836676724
KIC10130225	1.0155	0.0394	0.0394	15.1171	0.2639	0.2639	4612.612	42.9053	42.9053	-0.2663	0.058	0.058	NA	NA	NA	NA	2.0752	0.0038	0.0038	0.0	108.3	2.0	1.9	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.0346284566253203	0.007947055814870208	0.007686828666290779	1.1794684859539486	0.007516086206113215	0.00764845703963668
KIC10130674	1.082	0.0454	0.0454	12.8186	0.2401	0.2401	4517.2954	47.3791	47.3791	-0.4562	0.058	0.058	NA	NA	NA	NA	2.252	0.0044	0.0044	0.0	73.4	6.22	5.42	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8656960599160706	0.035326113332008635	0.03331489966902956	1.1078405957385022	0.008059349123386683	0.008211741637509817
KIC10130679	1.0644	0.0411	0.0411	7.7585	0.1346	0.1346	4607.393	45.4389	45.4389	-0.059	0.058	0.058	NA	NA	NA	NA	2.6874	0.004	0.004	0.0	24.43832	1.63179	1.26842	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.38807134724124	0.028071516389391205	0.023147187838053807	0.8897777644679209	0.007469840576527109	0.00760057328741659
KIC10131438	1.2611	0.0526	0.0526	10.964	0.2046	0.2046	4797.6226	46.4206	46.4206	-0.4212	0.058	0.058	NA	NA	NA	NA	2.4589	0.0043	0.0043	0.0	60.88	7.6	6.48	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7844746437625165	0.05108910790658028	0.04887574406433659	1.0399690268674608	0.008029710224811026	0.008180973376733736
KIC10131857	1.1993	0.0504	0.0504	15.0219	0.2817	0.2817	4435.858	40.544	40.544	-0.2009	0.058	0.058	NA	NA	NA	NA	2.156	0.0041	0.0041	0.0	78.71454	3.22966	4.0756	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8960549618192508	0.01746325786717029	0.02308949875791999	1.1767248665782362	0.00806873915617401	0.008221490361369543
KIC10132247	1.0751	0.0414	0.0414	7.6003	0.1316	0.1316	4723.388	44.591	44.591	-0.2258	0.058	0.058	NA	NA	NA	NA	2.7096	0.0039	0.0039	0.0	25.75	0.59	0.57	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4107772333772097	0.009838537248555212	0.009721507605365831	0.8808307351456806	0.007455493329169616	0.007585719937938329
KIC10132358	1.001	0.0418	0.0418	6.5868	0.123	0.123	4733.6797	48.7693	48.7693	-0.4829	0.058	0.058	NA	NA	NA	NA	2.8029	0.0044	0.0044	0.0	21.41	1.33	1.24	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3306166672944384	0.026173793057277628	0.02591076908167289	0.8186744768292398	0.008035098452885636	0.008186566599860612
KIC10132667	1.1546	0.0486	0.0486	11.5734	0.217	0.217	4444.0205	39.4765	39.4765	0.0668	0.058	0.058	NA	NA	NA	NA	2.3722	0.0041	0.0041	0.0	44.24	0.67	0.62	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6458151182966418	0.006527936766072884	0.0061294570539602855	1.063460963473911	0.008067575704804986	0.008220282443854643
KIC10133033	1.2593	0.0483	0.0483	4.6902	0.0811	0.0811	4826.458	49.4365	49.4365	0.1253	0.058	0.058	NA	NA	NA	NA	3.1975	0.0041	0.0041	0.0	11.57	0.29	0.29	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.0633333589517495	0.010751330076494314	0.011024259304426076	0.6711913623407616	0.007445361752954627	0.0075752315698841555
KIC10136291	1.0153	0.0392	0.0392	10.1267	0.1757	0.1757	4580.0684	42.407	42.407	-0.2592	0.058	0.058	NA	NA	NA	NA	2.4335	0.0039	0.0039	0.0	44.34	3.37	3.08	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6467956887784694	0.03181372778045666	0.031266465141336575	1.005467944345509	0.007470463402539984	0.007601218106364271
KIC10136905	1.0031	0.0418	0.0418	4.25	0.0792	0.0792	4901.6963	53.7152	53.7152	-0.3796	0.058	0.058	NA	NA	NA	NA	3.1844	0.0045	0.0045	0.0	10.81	0.3	0.31	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.0338256939533104	0.011888364987557187	0.012636394883372315	0.6283889300503115	0.00801871972449908	0.008169565181438854
KIC10139791	1.5136	0.0593	0.0593	27.927	0.4902	0.4902	4280.752	38.6585	38.6585	-0.205	0.058	0.058	NA	NA	NA	NA	1.7034	0.0038	0.0038	0.0	252.3	4.8	4.7	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4019172505175748	0.008184826125285927	0.00816661016949416	1.4460242850234906	0.00755699882637173	0.007690827528970656
KIC10140238	1.1248	0.0435	0.0435	7.5743	0.1315	0.1315	4542.771	41.3549	41.3549	0.1616	0.058	0.058	NA	NA	NA	NA	2.7322	0.0038	0.0038	0.0	22.01218	1.24236	1.0951	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3426630555059698	0.023844697611075327	0.022161998083126244	0.8793425024964963	0.007475230441119196	0.00760615353866867
KIC10145279	1.364	0.0525	0.0525	12.218	0.2116	0.2116	4716.1016	44.7571	44.7571	-0.3216	0.058	0.058	NA	NA	NA	NA	2.3978	0.0039	0.0039	0.0	66.39	1.88	1.86	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8221026686469204	0.01212723420475692	0.012341003539795281	1.0870001207959907	0.007457031933509439	0.007587312769057997
KIC10146025	1.0544	0.0458	0.0458	21.0673	0.4203	0.4203	4390.791	51.2737	51.2737	-0.5849	0.058	0.058	NA	NA	NA	NA	1.7938	0.0044	0.0044	0.0	148.62215	7.55045	9.00008	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1720835396123435	0.021521300987688452	0.02712946715874809	1.3236088796879182	0.008579031151908945	0.008751921908346949
KIC10146348	2.058	0.0858	0.0858	10.0747	0.188	0.188	4811.206	44.8971	44.8971	0.0663	0.058	0.058	NA	NA	NA	NA	2.7468	0.0042	0.0042	0.0	44.11	0.46	0.47	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6445370577784073	0.004505576307769044	0.004652315862103018	1.0032321227749945	0.0080295109870967	0.008180766561734831
KIC10146803	1.2485	0.0519	0.0519	4.9507	0.0922	0.0922	5016.8066	63.7773	63.7773	-0.1964	0.058	0.058	NA	NA	NA	NA	3.1468	0.0049	0.0049	0.0	13.98741	0.91314	0.86796	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1457373051393291	0.02746499398144353	0.027821676423759323	0.6946666099727556	0.008013746273074718	0.008164402906897461
KIC10147167	1.1407	0.044	0.044	5.6153	0.0973	0.0973	4657.9575	46.1314	46.1314	0.2603	0.058	0.058	NA	NA	NA	NA	2.9982	0.004	0.004	0.0	12.66	0.47	0.27	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1024337056813363	0.015831020408143104	0.009362399305272717	0.7493729636008873	0.007460851939700808	0.007591267457720652
KIC10147918	0.6047	0.1999	0.1999	6.2482	0.9662	0.9662	4750.368	45.4542	45.4542	-0.3062	0.058	0.058	NA	NA	NA	NA	2.6298	0.0223	0.0223	0.0	17.91074	9.84805	5.1555	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2531135295272835	0.19028700186014214	0.14742489490800859	0.7957549225187674	0.0624452954437279	0.07295652564786226
KIC10148658	1.1196	0.0433	0.0433	14.9305	0.2594	0.2594	4501.4805	43.9343	43.9343	-0.1916	0.058	0.058	NA	NA	NA	NA	2.1305	0.004	0.004	0.0	82.4641	4.19803	4.25838	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.916264923517855	0.021564435492505973	0.02302640481110374	1.1740743518378816	0.00748056293398025	0.007611674530358048
KIC10150018	1.0355	0.0437	0.0437	12.6028	0.2368	0.2368	4289.7393	37.1779	37.1779	0.2617	0.058	0.058	NA	NA	NA	NA	2.2479	0.0041	0.0041	0.0	48.45654	1.94058	2.45014	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6853524004627713	0.017053318446137222	0.022534149404096038	1.100467044280698	0.008084449818281048	0.00823780211784153
KIC10152909	1.1058	0.0426	0.0426	6.9631	0.1207	0.1207	4638.909	51.6349	51.6349	-0.0237	0.058	0.058	NA	NA	NA	NA	2.7979	0.0043	0.0043	0.0	20.22849	1.17104	1.12597	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.305963465116662	0.024440769884490843	0.02487280206248066	0.8428026323056009	0.007463658760921366	0.007594173284534933
KIC10153120	1.1333	0.0437	0.0437	7.1825	0.1245	0.1245	4687.441	50.8431	50.8431	-0.1214	0.058	0.058	NA	NA	NA	NA	2.7816	0.0042	0.0042	0.0	24.46	0.76	0.82	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3884564527002667	0.013288629536796215	0.01480898049104895	0.856275634663985	0.007463472681232153	0.007593980640034692
KIC10153785	1.0381	0.04	0.04	10.3692	0.1797	0.1797	4670.2974	51.3671	51.3671	-0.334	0.058	0.058	NA	NA	NA	NA	2.4223	0.0043	0.0043	0.0	51.53	2.09	2.76	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7120601424610749	0.017266667185785955	0.02390738686950855	1.0157452511828908	0.007461924200880876	0.007592377536482564
KIC10154040	1.6918	0.0702	0.0702	5.2252	0.0972	0.0972	5075.9204	63.5561	63.5561	-0.1595	0.058	0.058	NA	NA	NA	NA	3.2319	0.0049	0.0049	0.0	13.22	0.47	0.36	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1212314551496214	0.015171992984368554	0.011990486561418212	0.7181029181771685	0.008004592260824284	0.008154901666407532
KIC10154071	1.1158	0.0431	0.0431	13.9145	0.2416	0.2416	4548.1865	43.9145	43.9145	-0.3716	0.058	0.058	NA	NA	NA	NA	2.1922	0.0039	0.0039	0.0	79.83	3.82	3.01	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9021661292710512	0.020299816027361972	0.01669182644189382	1.1434676051262342	0.007476016746476466	0.007606967630541028
KIC10155116	1.442	0.0568	0.0568	22.6439	0.3987	0.3987	4120.2656	41.7539	41.7539	0.2309	0.058	0.058	NA	NA	NA	NA	1.8702	0.004	0.004	0.0	157.4	13.1	18.6	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1970047280230456	0.03471965530547072	0.05461526190420951	1.354951228285331	0.007580252626699924	0.007714913570747939
KIC10155387	0.9863	0.038	0.038	8.236	0.1426	0.1426	4723.102	51.9536	51.9536	-0.5584	0.058	0.058	NA	NA	NA	NA	2.6024	0.0043	0.0043	0.0	30.41142	1.75546	1.67994	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4830366991236237	0.0243722397859647	0.02467870141993611	0.9157163379459938	0.007455119458872561	0.007585332892640406
KIC10155787	1.1287	0.0473	0.0473	7.9617	0.1489	0.1489	4623.493	47.6985	47.6985	0.0595	0.058	0.058	NA	NA	NA	NA	2.6904	0.0044	0.0044	0.0	26.09679	1.44685	1.43508	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4165870908240215	0.02343424260788418	0.024563904297615347	0.9010058091688028	0.008047174148460345	0.008199102228754529
KIC10156534	1.6371	0.0684	0.0684	7.6668	0.1432	0.1432	4712.924	43.0127	43.0127	0.1833	0.058	0.058	NA	NA	NA	NA	2.8846	0.0041	0.0041	0.0	22.17	0.16	0.17	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3457656931144881	0.0031230299569497966	0.003343012292281955	0.8846141341797648	0.008036899697535627	0.008188436404377053
KIC10157282	1.262	0.2488	0.2488	17.5084	1.584	1.584	4512.735	48.794	48.794	-0.2048	0.058	0.058	NA	NA	NA	NA	2.041	0.0152	0.0152	0.0	114.5373	8.20749	20.37853	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.0589469412277914	0.03005612598456242	0.08508616456256757	1.2432464600228879	0.03761406455949112	0.04118338206718497
KIC10157507	1.1868	0.0451	0.0451	7.7423	0.1326	0.1326	4700.655	43.6973	43.6973	-0.0896	0.058	0.058	NA	NA	NA	NA	2.7364	0.0038	0.0038	0.0	26.36745	1.347	1.31781	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4210681311404953	0.02163813319389618	0.022266642339903164	0.888869995427824	0.007375052148235084	0.007502459670751804
KIC10157936	1.073	0.0409	0.0409	7.7113	0.1323	0.1323	4606.4824	42.4305	42.4305	-0.0753	0.058	0.058	NA	NA	NA	NA	2.6961	0.0038	0.0038	0.0	24.12279	1.13803	1.20076	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3824275361186655	0.020019908109158102	0.022174459526690393	0.8871275992226885	0.00738783862590997	0.007515692156837672
KIC10158813	1.3001	0.3762	0.3762	46.1646	6.4991	6.4991	3966.2727	34.691	34.691	-0.0142	0.058	0.058	NA	NA	NA	NA	1.1971	0.0128	0.0128	0.0	475.16358	17.16436	125.4482	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.6768431457543227	0.015411337273167014	0.1331284133528472	1.6643090769042146	0.05720229121817044	0.06589614378630837
KIC10159217	1.3626	0.0526	0.0526	9.241	0.1602	0.1602	4634.11	46.4067	46.4067	0.0826	0.058	0.058	NA	NA	NA	NA	2.6427	0.004	0.004	0.0	35.48118	2.67416	1.85671	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5499980547607872	0.031557273119617424	0.0233426071894145	0.9657189702442208	0.007464321665691109	0.007594859577663371
KIC10160285	1.2426	0.0475	0.0475	16.7993	0.2887	0.2887	4486.8687	43.0243	43.0243	-0.3119	0.058	0.058	NA	NA	NA	NA	2.0713	0.0039	0.0039	0.0	103.0506	4.32547	5.24499	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.013050524751142	0.017856979843968723	0.022686758693928555	1.225291185745448	0.007400049603014214	0.007528329808252909
KIC10163885	1.4666	0.3508	0.3508	45.4449	5.2207	5.2207	3988.1045	35.1551	35.1551	-0.077	0.058	0.058	NA	NA	NA	NA	1.262	0.0128	0.0128	0.0	470.68584	66.59616	103.24017	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.6727311332920154	0.057471157804092954	0.10753799929627483	1.657485152109462	0.04722803797767994	0.05299773672908459
KIC10164508	1.7917	0.3058	0.3058	35.5098	2.8591	2.8591	4266.735	38.8807	38.8807	-0.3003	0.058	0.058	NA	NA	NA	NA	1.5647	0.011	0.011	0.0	376.50768	110.25687	59.74275	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.5757738393616947	0.11154510262856565	0.07503674583365783	1.5503482262542772	0.03363112231130594	0.03645572968212751
KIC10164561	1.0093	0.1898	0.1898	55.2219	4.8294	4.8294	3869.0994	34.7484	34.7484	-0.3607	0.058	0.058	NA	NA	NA	NA	0.9416	0.0133	0.0133	0.0	615.6827	32.27743	105.26609	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.789356950570378	0.02219133330376133	0.08143215179698648	1.742111345173943	0.03641106834208996	0.03974544069250796
KIC10165084	1.3681	0.6261	0.6261	4.8365	1.0318	1.0318	5017.222	48.4683	48.4683	-0.0429	0.058	0.058	NA	NA	NA	NA	3.2068	0.0311	0.0311	0.0	14.34	0.21	0.2	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1565491513317814	0.006313841990144731	0.006099741870900788	0.6845311921093639	0.08398111568870559	0.10421077370475484
KIC10165660	2.1488	0.6431	0.6431	67.1988	9.7044	9.7044	3860.3804	33.6828	33.6828	-0.0365	0.058	0.058	NA	NA	NA	NA	1.092	0.015	0.015	0.0	1233.0	123.0	109.0	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	3.0909630765957314	0.04129661293531317	0.040196765362689124	1.8273615177259757	0.058582893771522704	0.06773597160219835
KIC10186075	1.1646	0.045	0.045	12.5751	0.2183	0.2183	4558.531	41.9456	41.9456	-0.177	0.058	0.058	NA	NA	NA	NA	2.302	0.0038	0.0038	0.0	55.23	1.19	1.19	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7421750432236771	0.009258038595670426	0.009459702873684028	1.0995114473482839	0.007474531454749522	0.0076054298539876
KIC10188458	1.2255	0.0473	0.0473	14.0283	0.2435	0.2435	4574.5957	42.9639	42.9639	-0.2513	0.058	0.058	NA	NA	NA	NA	2.2269	0.0039	0.0039	0.0	77.64539	3.16039	3.92582	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8901156756860178	0.017326751082698877	0.022532882334476145	1.1470050448450102	0.007473706179121242	0.007604575420735449
KIC10188953	1.2212	0.0469	0.0469	5.7873	0.1001	0.1001	4825.741	54.9547	54.9547	-0.1012	0.058	0.058	NA	NA	NA	NA	3.0016	0.0044	0.0044	0.0	17.41	0.77	0.7	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2407987711173312	0.01879510776861748	0.017822321223939896	0.7624759957500326	0.007447547772563845	0.0075774945298515695
KIC10190733	0.9978	0.0385	0.0385	10.5361	0.1828	0.1828	4581.264	53.2095	53.2095	-0.4793	0.058	0.058	NA	NA	NA	NA	2.3907	0.0044	0.0044	0.0	52.2	1.88	1.21	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.717670503002262	0.015366179931317392	0.010185491034788496	1.022679883939499	0.007470335331257738	0.007601085512536354
KIC10192458	1.1239	0.0431	0.0431	5.666	0.098	0.098	4827.526	52.8501	52.8501	-0.2043	0.058	0.058	NA	NA	NA	NA	2.984	0.0042	0.0042	0.0	14.94	0.29	0.31	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.17435059747938	0.008349305856662603	0.009106271354069273	0.7532765701844184	0.0074474019575333505	0.007577343581912643
KIC10196517	1.364	0.2675	0.2675	21.2116	1.9139	1.9139	4347.6953	39.5775	39.5775	-0.2831	0.058	0.058	NA	NA	NA	NA	1.9035	0.0148	0.0148	0.0	144.83648	6.04571	25.49415	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1608779614974143	0.01776001756771617	0.08408344888539077	1.3265734287694224	0.037517702691094224	0.04106787814671109
KIC10197619	1.1352	0.0467	0.0467	21.8031	0.4058	0.4058	4229.153	38.0034	38.0034	-0.1746	0.058	0.058	NA	NA	NA	NA	1.7965	0.0038	0.0038	0.0	137.00764	5.7221	7.0096	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1367447855310666	0.017769689140555656	0.02280798109808746	1.3385182466862053	0.00800880192257214	0.00815927095755109
KIC10198207	0.8499	0.0329	0.0329	12.7384	0.2215	0.2215	4471.5186	46.3132	46.3132	0.1263	0.058	0.058	NA	NA	NA	NA	2.1494	0.0041	0.0041	0.0	58.44463	2.8603	3.12137	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7667446135559226	0.020750787319808284	0.02383684995855928	1.1051148820959815	0.007486768387995557	0.007618099515303456
KIC10198761	1.2173	0.0468	0.0468	9.1454	0.1582	0.1582	4785.649	45.6499	45.6499	-0.3121	0.058	0.058	NA	NA	NA	NA	2.6028	0.0039	0.0039	0.0	39.52424	2.6681	2.01188	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5968635277635237	0.02837008439025568	0.0226891401594298	0.961202705328421	0.007448324688711261	0.007578298796353966
KIC10199187	1.0643	0.0412	0.0412	14.3621	0.2495	0.2495	4525.585	41.9629	41.9629	-0.3038	0.058	0.058	NA	NA	NA	NA	2.1426	0.0039	0.0039	0.0	77.9524	7.56106	3.9164	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.8918294907976139	0.04020498818374074	0.022386544045416956	1.157217946294298	0.0074798283754369255	0.0076109139976370255
KIC10199984	1.7355	0.4621	0.4621	5.0928	0.6283	0.6283	5099.301	50.6983	50.6983	-0.3324	0.058	0.058	NA	NA	NA	NA	3.2653	0.0192	0.0192	0.0	13.08	0.42	0.36	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.1166077439882485	0.01372602450675764	0.012120632675853393	0.7069566212769279	0.05052291765612926	0.05718379397625062
KIC10200377	0.9647	0.0365	0.0365	4.7778	0.0816	0.0816	4882.346	48.5366	48.5366	-0.5688	0.058	0.058	NA	NA	NA	NA	3.0658	0.004	0.004	0.0	11.68597	3.17879	0.60516	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.067664767063143	0.10449313460313592	0.023093258866342392	0.6792279661098984	0.007354683239751525	0.007481381906371598
